"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Female","Heterosexual / straight","175","[c]","29690","23690"
"Leaver CS","2021","Asian","No function","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Male","Heterosexual / straight","115","[c]","30610","26410"
"Leaver CS","2021","Asian","No function","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","Heterosexual / straight","160","[c]","27440","27570"
"Leaver CS","2021","Asian","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","Heterosexual / straight","165","[c]","28170","26890"
"Leaver CS","2021","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
