"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Unknown","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","London","Heterosexual / straight","40","40","43930","40650"
"In post","2021","Unknown","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","London","Unknown","125","120","50230","43800"
"In post","2021","Unknown","Commercial","Outside London","Heterosexual / straight","350","335","36500","34800"
"In post","2021","Unknown","Commercial","Outside London","LGBO","15","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Outside London","Undeclared","45","45","38390","36300"
"In post","2021","Unknown","Commercial","Outside London","Unknown","390","380","36010","34800"
"In post","2021","Unknown","Commercial","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","London","Heterosexual / straight","165","160","42630","38650"
"In post","2021","Unknown","Communications","London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Communications","London","Unknown","415","405","44980","40860"
"In post","2021","Unknown","Communications","Outside London","Heterosexual / straight","100","95","35040","33680"
"In post","2021","Unknown","Communications","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","Outside London","Unknown","210","200","38340","36030"
"In post","2021","Unknown","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","London","Unknown","75","70","44920","40000"
"In post","2021","Unknown","Counter Fraud","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Outside London","Unknown","45","40","32530","34050"
"In post","2021","Unknown","Digital, Data and Technology","London","Heterosexual / straight","195","190","47190","43000"
"In post","2021","Unknown","Digital, Data and Technology","London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","London","Unknown","580","570","49280","45980"
"In post","2021","Unknown","Digital, Data and Technology","Outside London","Heterosexual / straight","550","540","38270","36500"
"In post","2021","Unknown","Digital, Data and Technology","Outside London","LGBO","40","40","35570","32870"
"In post","2021","Unknown","Digital, Data and Technology","Outside London","Undeclared","150","145","37250","35230"
"In post","2021","Unknown","Digital, Data and Technology","Outside London","Unknown","1600","1575","38310","36030"
"In post","2021","Unknown","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","London","Heterosexual / straight","100","100","43600","35150"
"In post","2021","Unknown","Economics","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","London","Unknown","295","290","45060","37820"
"In post","2021","Unknown","Economics","Outside London","Heterosexual / straight","35","35","35860","29840"
"In post","2021","Unknown","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","Outside London","Unknown","75","75","33930","29540"
"In post","2021","Unknown","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","London","Heterosexual / straight","115","115","46510","40650"
"In post","2021","Unknown","Finance","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Finance","London","Unknown","270","270","45120","40620"
"In post","2021","Unknown","Finance","Outside London","Heterosexual / straight","265","250","38290","35000"
"In post","2021","Unknown","Finance","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Outside London","Undeclared","70","65","37590","33300"
"In post","2021","Unknown","Finance","Outside London","Unknown","650","605","33600","29360"
"In post","2021","Unknown","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","Heterosexual / straight","125","120","45400","40170"
"In post","2021","Unknown","Human Resources","London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","Unknown","185","185","40530","35620"
"In post","2021","Unknown","Human Resources","Outside London","Heterosexual / straight","360","335","31830","28840"
"In post","2021","Unknown","Human Resources","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outside London","Undeclared","55","50","30140","28900"
"In post","2021","Unknown","Human Resources","Outside London","Unknown","400","380","32510","29540"
"In post","2021","Unknown","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","London","Unknown","15","10","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Outside London","Unknown","15","10","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","London","Heterosexual / straight","60","55","47700","47450"
"In post","2021","Unknown","Intelligence Analysis","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","London","Unknown","175","175","49990","53360"
"In post","2021","Unknown","Intelligence Analysis","Outside London","Heterosexual / straight","45","45","37820","33300"
"In post","2021","Unknown","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Outside London","Unknown","95","90","32920","28970"
"In post","2021","Unknown","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","London","Heterosexual / straight","120","120","47170","38540"
"In post","2021","Unknown","International Trade","London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","International Trade","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","International Trade","London","Unknown","295","290","44660","38540"
"In post","2021","Unknown","International Trade","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Outside London","Unknown","45","45","35390","31810"
"In post","2021","Unknown","International Trade","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","International Trade","Overseas","Unknown","40","40","53590","51770"
