"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Department of Health and Social Care (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Licensing Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Licensing Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Courts and Tribunals Service","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Heterosexual / straight","50","[c]","22410","22850"
"New entrant CS","2021","16-19","HM Prison and Probation Service","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Prison and Probation Service","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","40","[c]","20520","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","110","[c]","20410","20140"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office (incl. agencies)","Unknown","35","[c]","21980","21430"
"New entrant CS","2021","16-19","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Insolvency Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Public Health England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Prison Service","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Heterosexual / straight","155","[c]","24420","24370"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","LGBO","35","[c]","25220","24920"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Unknown","40","[c]","25050","24370"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Heterosexual / straight","270","[c]","31090","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","LGBO","55","[c]","30370","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Undeclared","35","[c]","29780","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","685","[c]","29000","28000"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Office and Procurator Fiscal Service","Heterosexual / straight","80","[c]","24410","20760"
"New entrant CS","2021","20-29","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Prosecution Service","Heterosexual / straight","215","[c]","24730","21000"
"New entrant CS","2021","20-29","Crown Prosecution Service","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Prosecution Service","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Prosecution Service","Unknown","80","[c]","24160","20120"
"New entrant CS","2021","20-29","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Debt Management Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Equipment and Support","Heterosexual / straight","145","[c]","25640","25000"
"New entrant CS","2021","20-29","Defence Equipment and Support","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Equipment and Support","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Equipment and Support","Unknown","55","[c]","21710","19040"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Heterosexual / straight","60","[c]","25110","24560"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","310","[c]","34550","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","60","[c]","33250","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","35","[c]","35420","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","90","[c]","34810","33570"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","165","[c]","35630","34020"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Heterosexual / straight","140","[c]","31230","29360"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Unknown","125","[c]","30610","28500"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","275","[c]","32060","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","35","[c]","33040","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","30","[c]","32910","32560"
