"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Communications","Planning Inspectorate","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Rural Payments Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Rural Payments Agency","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Serious Fraud Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wilton Park","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Serious Fraud Office","Westminster","15","[c]","44860","35770"
"Leaver CS","2021","Debt","Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Health and Safety Executive","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Camden and City of London","10","[c]","57860","60640"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Tower Hamlets","35","[c]","44030","43890"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Companies House","Cardiff and Vale of Glamorgan","10","[c]","37340","37860"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Prosecution Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Electronics and Components Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Development","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","Westminster","10","[c]","42270","51970"
"Leaver CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Swansea","30","[c]","36560","28700"
"Leaver CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","FCDO Services","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","FCDO Services","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Health and Safety Executive","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Health and Safety Executive","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","Plymouth","25","[c]","31480","31740"
"Leaver CS","2021","Digital, Data & Technology","Insolvency Service","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Southampton","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wiltshire","10","[c]","36900","31580"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Westminster","15","[c]","53140","54350"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Savings and Investments","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
