"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Treasury","London","55","55","39170","33820"
"In post","2021","20-29","Undeclared","Home Office","East of England","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Home Office","London","45","45","38070","35070"
"In post","2021","20-29","Undeclared","Home Office","North East (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Home Office","North West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Home Office","South East (England)","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Home Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Home Office","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","East of England","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","London","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","South East (England)","45","45","31170","28670"
"In post","2021","20-29","Undeclared","Ministry of Defence","South West (England)","140","135","30500","29050"
"In post","2021","20-29","Undeclared","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","East of England","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","London","65","65","31490","30850"
"In post","2021","20-29","Undeclared","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","North West (England)","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","South East (England)","30","30","26600","25830"
"In post","2021","20-29","Undeclared","Ministry of Justice","South West (England)","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","North West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","South West (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Office of Gas and Electricity Markets","London","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Office of Gas and Electricity Markets","Scotland","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scottish Government","Scotland","45","40","29110","26340"
"In post","2021","20-29","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","United Kingdom Statistics Authority","Wales","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Welsh Government","Wales","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","East of England","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","London","80","80","29990","26970"
"In post","2021","20-29","Unknown","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","North West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","South East (England)","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","East of England","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","London","1360","1360","33120","29250"
"In post","2021","20-29","Unknown","Cabinet Office","North East (England)","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","North West (England)","65","65","31360","28000"
"In post","2021","20-29","Unknown","Cabinet Office","Scotland","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","South East (England)","30","30","27710","28000"
"In post","2021","20-29","Unknown","Cabinet Office","South West (England)","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","Unknown","310","310","30730","29250"
"In post","2021","20-29","Unknown","Cabinet Office","Wales","35","35","29230","28000"
"In post","2021","20-29","Unknown","Cabinet Office","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Cabinet Office","Yorkshire and The Humber","105","105","27430","28000"
"In post","2021","20-29","Unknown","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Charity Commission","North West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","East of England","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","London","290","285","39090","35740"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","50","50","26650","25430"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Wales","165","165","26670","23320"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","60","60","23940","20880"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","London","75","75","39530","34020"
"In post","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Education","London","160","160","38330","33300"
"In post","2021","20-29","Unknown","Department for Education","North East (England)","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Education","North West (England)","35","35","32130","29990"
"In post","2021","20-29","Unknown","Department for Education","South West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Education","West Midlands (England)","35","35","29130","29360"
"In post","2021","20-29","Unknown","Department for Education","Yorkshire and The Humber","30","30","32330","29360"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","East of England","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","London","145","145","37870","33510"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","40","40","24080","21050"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","80","80","22100","21050"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","25","20","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","45","45","30180","29270"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","35","35","23650","21050"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","45","45","25440","22430"
"In post","2021","20-29","Unknown","Department for International Trade","London","295","295","37580","33410"
"In post","2021","20-29","Unknown","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Department for International Trade","South East (England)","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Transport","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Transport","East of England","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Transport","London","245","245","37530","34710"
