"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Unknown","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","EO","EO","10","10","29200","30250"
"In post","2021","65+","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","37850","32700"
"In post","2021","65+","West Central Scotland","AA/AO","AA","45","35","20130","20070"
"In post","2021","65+","West Central Scotland","AA/AO","AO","170","125","21410","21010"
"In post","2021","65+","West Central Scotland","EO","EO","105","70","27640","27570"
"In post","2021","65+","West Central Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","65+","West Central Scotland","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","65+","West Central Scotland","SEO/HEO","HEO","40","30","33840","34150"
"In post","2021","65+","West Central Scotland","SEO/HEO","SEO","20","15","44840","43440"
"In post","2021","65+","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","AA/AO","AA","35","25","18290","17430"
"In post","2021","65+","West Midlands","AA/AO","AO","110","85","21500","21010"
"In post","2021","65+","West Midlands","EO","EO","110","80","27050","27570"
"In post","2021","65+","West Midlands","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","65+","West Midlands","G6/G7","G7","15","15","56210","55390"
"In post","2021","65+","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","SEO/HEO","HEO","30","25","32920","33410"
"In post","2021","65+","West Midlands","SEO/HEO","SEO","25","20","42550","40860"
"In post","2021","65+","West Midlands","Unknown","Unknown","20","15","35820","37170"
"In post","2021","65+","West Wales and The Valleys","AA/AO","AA","75","50","18390","18060"
"In post","2021","65+","West Wales and The Valleys","AA/AO","AO","150","105","21720","21590"
"In post","2021","65+","West Wales and The Valleys","EO","EO","75","50","27380","27570"
"In post","2021","65+","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","G6/G7","G7","10","10","59400","60830"
"In post","2021","65+","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SEO/HEO","HEO","35","30","36040","37410"
"In post","2021","65+","West Wales and The Valleys","SEO/HEO","SEO","20","15","45830","44230"
"In post","2021","65+","West Wales and The Valleys","Unknown","Unknown","15","10","31580","34340"
"In post","2021","65+","West Yorkshire","AA/AO","AA","40","30","18710","18060"
"In post","2021","65+","West Yorkshire","AA/AO","AO","85","65","22180","21010"
"In post","2021","65+","West Yorkshire","EO","EO","85","60","27420","27570"
"In post","2021","65+","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","G6/G7","G7","10","10","55250","56820"
"In post","2021","65+","West Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","65+","West Yorkshire","SEO/HEO","HEO","45","30","33900","34290"
"In post","2021","65+","West Yorkshire","SEO/HEO","SEO","20","15","42190","40640"
"In post","2021","65+","West Yorkshire","Unknown","Unknown","20","15","29270","28200"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Southern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Tees Valley and Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","AO","45","[c]","22620","23580"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","EO","EO","15","[c]","25090","27570"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","90","[c]","23690","21310"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","30","[c]","20030","13000"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","AA/AO","AO","10","[c]","21370","21050"
"Leaver CS","2021","20-29","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","AA/AO","AO","80","[c]","20600","19630"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","EO","EO","30","[c]","23250","24500"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","AA/AO","AO","50","[c]","21090","21010"
"Leaver CS","2021","20-29","Devon","EO","EO","20","[c]","26280","26890"
"Leaver CS","2021","20-29","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","AA/AO","AO","35","[c]","20670","20330"
"Leaver CS","2021","20-29","Dorset and Somerset","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","AA/AO","AO","100","[c]","21120","20540"
"Leaver CS","2021","20-29","East Anglia","EO","EO","20","[c]","25500","26670"
"Leaver CS","2021","20-29","East Anglia","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","AA/AO","AO","165","[c]","19870","19130"
"Leaver CS","2021","20-29","East Wales","EO","EO","40","[c]","25020","23320"
"Leaver CS","2021","20-29","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","SEO/HEO","HEO","15","[c]","30510","30250"
"Leaver CS","2021","20-29","East Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","AA/AO","AA","20","[c]","20830","21150"
"Leaver CS","2021","20-29","Eastern Scotland","AA/AO","AO","80","[c]","22110","21250"
"Leaver CS","2021","20-29","Eastern Scotland","EO","EO","30","[c]","26350","27150"
"Leaver CS","2021","20-29","Eastern Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
