"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Transport","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","EO","Male","Heterosexual / straight","65","[c]","27790","26780"
"Leaver CS","2021","Department for Transport","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","EO","Male","Undeclared","35","[c]","27940","26780"
"Leaver CS","2021","Department for Transport","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Male","Heterosexual / straight","65","[c]","40290","38650"
"Leaver CS","2021","Department for Transport","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Female","Heterosexual / straight","730","[c]","21220","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Female","LGBO","40","[c]","21680","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Female","Undeclared","85","[c]","21140","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Female","Unknown","455","[c]","21000","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Male","Heterosexual / straight","455","[c]","21410","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Male","LGBO","35","[c]","21400","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Male","Undeclared","50","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Male","Unknown","230","[c]","21150","21010"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","EO","Female","Heterosexual / straight","585","[c]","27880","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","EO","Female","Undeclared","70","[c]","27820","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Female","Unknown","520","[c]","28240","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Male","Heterosexual / straight","310","[c]","28030","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Male","LGBO","35","[c]","27900","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Male","Undeclared","50","[c]","27830","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Male","Unknown","285","[c]","28270","27570"
"Leaver CS","2021","Department for Work and Pensions","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Female","Heterosexual / straight","45","[c]","56550","53000"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Male","Heterosexual / straight","35","[c]","59020","57470"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Female","Heterosexual / straight","145","[c]","35610","34290"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Female","Unknown","60","[c]","35920","34290"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Male","Heterosexual / straight","95","[c]","37440","34320"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Male","Unknown","45","[c]","39690","36840"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Female","Heterosexual / straight","95","[c]","20950","20190"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Male","Heterosexual / straight","30","[c]","20410","20150"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Female","Heterosexual / straight","55","[c]","25880","25260"
"Leaver CS","2021","Department of Health and Social Care","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Female","Heterosexual / straight","65","[c]","53320","51670"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Male","Heterosexual / straight","40","[c]","58910","54830"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","G6/G7","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SCS level","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Female","Heterosexual / straight","150","[c]","36140","36330"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Female","Unknown","55","[c]","36430","34530"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Male","Heterosexual / straight","60","[c]","34580","33880"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
