"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Digital, Data & Technology","Department for International Trade","Female","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Department for Transport","Female","105","100","38290","35510"
"In post","2021","40-49","Digital, Data & Technology","Department for Transport","Male","240","240","44170","41140"
"In post","2021","40-49","Digital, Data & Technology","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Department for Work and Pensions","Male","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Department of Health and Social Care","Female","35","35","48080","41010"
"In post","2021","40-49","Digital, Data & Technology","Department of Health and Social Care","Male","70","70","47440","43170"
"In post","2021","40-49","Digital, Data & Technology","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","50","45","44250","42500"
"In post","2021","40-49","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","60","60","44460","41160"
"In post","2021","40-49","Digital, Data & Technology","HM Land Registry","Female","65","55","40670","38450"
"In post","2021","40-49","Digital, Data & Technology","HM Land Registry","Male","130","130","41090","38450"
"In post","2021","40-49","Digital, Data & Technology","HM Revenue and Customs","Female","250","240","41360","38630"
"In post","2021","40-49","Digital, Data & Technology","HM Revenue and Customs","Male","440","440","43110","38630"
"In post","2021","40-49","Digital, Data & Technology","HM Treasury","Female","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","HM Treasury","Male","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Ministry of Defence","Female","90","85","32600","26930"
"In post","2021","40-49","Digital, Data & Technology","Ministry of Defence","Male","160","160","36930","33300"
"In post","2021","40-49","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Female","15","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Male","30","30","48490","41980"
"In post","2021","40-49","Digital, Data & Technology","Ministry of Justice","Female","110","110","45450","41410"
"In post","2021","40-49","Digital, Data & Technology","Ministry of Justice","Male","200","195","50600","50490"
"In post","2021","40-49","Digital, Data & Technology","National Crime Agency","Female","30","25","41410","37750"
"In post","2021","40-49","Digital, Data & Technology","National Crime Agency","Male","45","45","43550","41970"
"In post","2021","40-49","Digital, Data & Technology","Office for Standards in Education","Female","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office for Standards in Education","Male","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Other Cabinet Office Agencies","Female","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Other Cabinet Office Agencies","Male","30","30","48610","49300"
"In post","2021","40-49","Digital, Data & Technology","Scottish Government","Female","20","20","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Scottish Government","Male","40","40","41360","36780"
"In post","2021","40-49","Digital, Data & Technology","The National Archives","Female","20","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","The National Archives","Male","20","20","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","United Kingdom Statistics Authority","Female","50","50","44020","41290"
"In post","2021","40-49","Digital, Data & Technology","United Kingdom Statistics Authority","Male","100","100","47020","49100"
"In post","2021","40-49","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Attorney General's Departments","Female","20","20","[c]","[c]"
"In post","2021","40-49","Finance","Attorney General's Departments","Male","20","20","[c]","[c]"
"In post","2021","40-49","Finance","Cabinet Office","Female","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Cabinet Office","Male","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Chancellor's other departments","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Chancellor's other departments","Male","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Department for Business, Energy and Industrial Strategy","Female","55","50","44840","43340"
"In post","2021","40-49","Finance","Department for Business, Energy and Industrial Strategy","Male","35","35","49980","42700"
"In post","2021","40-49","Finance","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Department for Digital, Culture, Media and Sport","Male","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Department for Education","Female","85","80","42330","38160"
"In post","2021","40-49","Finance","Department for Education","Male","75","75","46860","49860"
"In post","2021","40-49","Finance","Department for Environment, Food and Rural Affairs","Female","75","70","40530","37530"
"In post","2021","40-49","Finance","Department for Environment, Food and Rural Affairs","Male","70","65","47890","47960"
"In post","2021","40-49","Finance","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2021","40-49","Finance","Department for Transport","Female","65","65","39860","35430"
"In post","2021","40-49","Finance","Department for Transport","Male","60","60","46440","43570"
"In post","2021","40-49","Finance","Department for Work and Pensions","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Department of Health and Social Care","Female","75","70","45010","40650"
"In post","2021","40-49","Finance","Department of Health and Social Care","Male","70","70","47060","40650"
"In post","2021","40-49","Finance","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Food Standards Agency","Male","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Foreign, Commonwealth and Development Office","Female","45","40","45610","39190"
"In post","2021","40-49","Finance","Foreign, Commonwealth and Development Office","Male","35","35","51390","49920"
"In post","2021","40-49","Finance","HM Land Registry","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2021","40-49","Finance","HM Revenue and Customs","Female","335","295","33960","28850"
"In post","2021","40-49","Finance","HM Revenue and Customs","Male","270","265","39690","33260"
"In post","2021","40-49","Finance","HM Treasury","Female","15","15","[c]","[c]"
"In post","2021","40-49","Finance","HM Treasury","Male","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Ministry of Defence","Female","320","300","38220","33300"
"In post","2021","40-49","Finance","Ministry of Defence","Male","180","175","45930","42200"
"In post","2021","40-49","Finance","Ministry of Housing, Communities and Local Government","Female","25","25","[c]","[c]"
"In post","2021","40-49","Finance","Ministry of Housing, Communities and Local Government","Male","20","20","[c]","[c]"
"In post","2021","40-49","Finance","Ministry of Justice","Female","135","125","41560","40170"
"In post","2021","40-49","Finance","Ministry of Justice","Male","105","105","46240","43240"
"In post","2021","40-49","Finance","National Crime Agency","Female","10","10","[c]","[c]"
"In post","2021","40-49","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Office for Standards in Education","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Office for Standards in Education","Male","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Other Cabinet Office Agencies","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Other Cabinet Office Agencies","Male","15","15","[c]","[c]"
"In post","2021","40-49","Finance","Scottish Government","Female","30","25","[c]","[c]"
"In post","2021","40-49","Finance","Scottish Government","Male","15","15","[c]","[c]"
"In post","2021","40-49","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","UK Export Finance","Male","15","15","[c]","[c]"
"In post","2021","40-49","Finance","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","United Kingdom Statistics Authority","Female","10","5","[c]","[c]"
"In post","2021","40-49","Finance","United Kingdom Statistics Authority","Male","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Department for Environment, Food and Rural Affairs","Female","335","280","25750","24920"
