"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","16-19","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","London","Heterosexual / straight","165","[c]","32660","31370"
"Leaver Dept.","2021","20-29","Asian","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
