"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Lewisham and Southwark","London","G7","15","15","59010","59220"
"In post","2021","40-49","Lewisham and Southwark","London","HEO","20","20","34850","35370"
"In post","2021","40-49","Lewisham and Southwark","London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Lewisham and Southwark","London","SEO","15","15","45040","42550"
"In post","2021","40-49","Lewisham and Southwark","London","Unknown","70","65","37520","36580"
"In post","2021","40-49","Lincolnshire","Outside London","AA","50","50","19680","19560"
"In post","2021","40-49","Lincolnshire","Outside London","AO","180","170","23060","21220"
"In post","2021","40-49","Lincolnshire","Outside London","EO","160","150","27870","27570"
"In post","2021","40-49","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lincolnshire","Outside London","G7","20","20","57890","54540"
"In post","2021","40-49","Lincolnshire","Outside London","HEO","80","75","32270","32330"
"In post","2021","40-49","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lincolnshire","Outside London","SEO","55","50","42650","42500"
"In post","2021","40-49","Lincolnshire","Outside London","Unknown","30","25","29760","26310"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","AA","25","25","20250","20310"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","AO","30","30","22490","21880"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","EO","35","30","26420","26920"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","HEO","15","15","34970","34050"
"In post","2021","40-49","Lisburn and Castlereagh","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Liverpool","Outside London","AA","50","45","19140","17990"
"In post","2021","40-49","Liverpool","Outside London","AO","660","595","21700","21430"
"In post","2021","40-49","Liverpool","Outside London","EO","685","630","25890","25560"
"In post","2021","40-49","Liverpool","Outside London","G6","75","70","64940","64670"
"In post","2021","40-49","Liverpool","Outside London","G7","205","200","51890","52580"
"In post","2021","40-49","Liverpool","Outside London","HEO","395","380","31190","31750"
"In post","2021","40-49","Liverpool","Outside London","SCS level","20","20","91990","87030"
"In post","2021","40-49","Liverpool","Outside London","SEO","280","275","38220","38020"
"In post","2021","40-49","Liverpool","Outside London","Unknown","65","55","32000","32690"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA","10","10","[c]","[c]"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","25","25","25800","26530"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","30","30","28410","28120"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","HEO","10","10","35490","36180"
"In post","2021","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Luton","Outside London","AO","20","20","20840","21010"
"In post","2021","40-49","Luton","Outside London","EO","75","65","27020","27570"
"In post","2021","40-49","Luton","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Luton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Luton","Outside London","Unknown","20","15","26930","23840"
"In post","2021","40-49","Manchester","Outside London","AA","40","35","19980","20600"
"In post","2021","40-49","Manchester","Outside London","AO","310","285","21900","21010"
"In post","2021","40-49","Manchester","Outside London","EO","565","540","26500","26470"
"In post","2021","40-49","Manchester","Outside London","G6","120","120","67180","65230"
"In post","2021","40-49","Manchester","Outside London","G7","320","305","53680","52110"
"In post","2021","40-49","Manchester","Outside London","HEO","395","380","32070","31810"
"In post","2021","40-49","Manchester","Outside London","SCS level","40","40","90380","92030"
"In post","2021","40-49","Manchester","Outside London","SEO","320","305","39450","38630"
"In post","2021","40-49","Manchester","Outside London","Unknown","30","25","29250","30210"
"In post","2021","40-49","Medway","Outside London","AA","15","15","19840","20600"
"In post","2021","40-49","Medway","Outside London","AO","95","90","25660","25110"
"In post","2021","40-49","Medway","Outside London","EO","95","90","30090","29290"
"In post","2021","40-49","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medway","Outside London","HEO","65","65","38020","37280"
"In post","2021","40-49","Medway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medway","Outside London","SEO","25","25","46610","48900"
"In post","2021","40-49","Medway","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","AO","20","15","23090","22260"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","EO","70","70","31380","31060"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","HEO","20","20","39760","39520"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Merton, Kingston upon Thames and Sutton","London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Mid Kent","Outside London","AA","10","10","20500","21550"
"In post","2021","40-49","Mid Kent","Outside London","AO","45","40","24730","23240"
"In post","2021","40-49","Mid Kent","Outside London","EO","65","60","29040","29290"
"In post","2021","40-49","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mid Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Mid Kent","Outside London","HEO","15","15","33920","35120"
"In post","2021","40-49","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mid Kent","Outside London","SEO","15","15","44140","42920"
"In post","2021","40-49","Mid Kent","Outside London","Unknown","20","15","31730","31310"
"In post","2021","40-49","Mid Lancashire","Outside London","AA","35","30","19690","20070"
"In post","2021","40-49","Mid Lancashire","Outside London","AO","715","615","21430","21010"
"In post","2021","40-49","Mid Lancashire","Outside London","EO","420","385","27130","27570"
"In post","2021","40-49","Mid Lancashire","Outside London","G6","25","25","63450","64670"
"In post","2021","40-49","Mid Lancashire","Outside London","G7","90","85","52540","52580"
"In post","2021","40-49","Mid Lancashire","Outside London","HEO","185","175","32090","31810"
"In post","2021","40-49","Mid Lancashire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Mid Lancashire","Outside London","SEO","130","125","40510","38630"
"In post","2021","40-49","Mid Lancashire","Outside London","Unknown","30","30","33830","37170"
"In post","2021","40-49","Milton Keynes","Outside London","AA","25","25","21760","21500"
"In post","2021","40-49","Milton Keynes","Outside London","AO","125","120","25710","23810"
"In post","2021","40-49","Milton Keynes","Outside London","EO","125","115","27980","27570"
"In post","2021","40-49","Milton Keynes","Outside London","G6","10","10","78650","75710"
"In post","2021","40-49","Milton Keynes","Outside London","G7","40","40","59750","58580"
"In post","2021","40-49","Milton Keynes","Outside London","HEO","75","70","34390","33510"
"In post","2021","40-49","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Milton Keynes","Outside London","SEO","55","50","45500","43870"
"In post","2021","40-49","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","AA","15","10","19110","18250"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","AO","195","170","21110","21010"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","EO","265","240","25760","25550"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","G6","75","75","62800","63930"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","G7","290","275","54230","52850"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","HEO","195","185","31240","30170"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","SCS level","30","30","78540","72420"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","SEO","255","245","39300","37940"
"In post","2021","40-49","Monmouthshire and Newport","Outside London","Unknown","25","25","31110","31420"
"In post","2021","40-49","Na h-Eileanan Siar","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Na h-Eileanan Siar","Outside London","AO","25","25","21610","21010"
"In post","2021","40-49","Na h-Eileanan Siar","Outside London","EO","15","15","29750","29190"
"In post","2021","40-49","Na h-Eileanan Siar","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Na h-Eileanan Siar","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Newry, Mourne and Down","Outside London","AA","15","15","20260","20310"
"In post","2021","40-49","Newry, Mourne and Down","Outside London","AO","5","5","[c]","[c]"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","AO","60","50","21010","21010"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","EO","85","75","27250","27570"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","HEO","10","10","30620","31990"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","North and North East Lincolnshire","Outside London","Unknown","30","25","33850","37170"
"In post","2021","40-49","North and West Norfolk","Outside London","AA","20","20","19880","19560"
"In post","2021","40-49","North and West Norfolk","Outside London","AO","85","75","25980","23540"
"In post","2021","40-49","North and West Norfolk","Outside London","EO","55","50","28180","27570"
"In post","2021","40-49","North and West Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North and West Norfolk","Outside London","HEO","20","20","33380","33300"
"In post","2021","40-49","North and West Norfolk","Outside London","SEO","15","15","44260","44570"
"In post","2021","40-49","North and West Norfolk","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","North Hampshire","Outside London","AA","15","15","18990","19560"
"In post","2021","40-49","North Hampshire","Outside London","AO","45","40","22450","21010"
"In post","2021","40-49","North Hampshire","Outside London","EO","60","55","26930","26930"
"In post","2021","40-49","North Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North Hampshire","Outside London","G7","30","30","71130","77220"
"In post","2021","40-49","North Hampshire","Outside London","HEO","40","40","33550","33300"
"In post","2021","40-49","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North Hampshire","Outside London","SEO","25","25","42260","40580"
"In post","2021","40-49","North Hampshire","Outside London","Unknown","15","15","36840","37170"
"In post","2021","40-49","North Lanarkshire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","40-49","North Lanarkshire","Outside London","AO","235","200","21020","21010"
"In post","2021","40-49","North Lanarkshire","Outside London","EO","160","155","28240","27570"
"In post","2021","40-49","North Lanarkshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","40-49","North Lanarkshire","Outside London","G7","15","15","53610","52580"
"In post","2021","40-49","North Lanarkshire","Outside London","HEO","65","65","31730","31810"
"In post","2021","40-49","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
