"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Defence Equipment and Support","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","EO","Heterosexual / straight","65","[c]","22130","21000"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G7","Heterosexual / straight","35","[c]","50800","51380"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","HEO","Heterosexual / straight","110","[c]","28260","28310"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SEO","Heterosexual / straight","60","[c]","37330","38040"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","Heterosexual / straight","80","[c]","53400","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","Heterosexual / straight","75","[c]","32950","33570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","Heterosexual / straight","45","[c]","39850","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G7","Heterosexual / straight","45","[c]","53710","51730"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","HEO","Heterosexual / straight","45","[c]","34820","32620"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
