"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Operational Delivery","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","SEO/HEO","Female","950","890","36670","36320"
"In post","2021","Undeclared","Operational Delivery","SEO/HEO","Male","1235","1195","38660","37890"
"In post","2021","Undeclared","Operational Delivery","Unknown","Female","375","345","30650","30210"
"In post","2021","Undeclared","Operational Delivery","Unknown","Male","165","160","29840","30210"
"In post","2021","Undeclared","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G6/G7","Male","40","40","53370","52600"
"In post","2021","Undeclared","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SEO/HEO","Male","30","30","37430","37320"
"In post","2021","Undeclared","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","AA/AO","Female","280","265","21520","21130"
"In post","2021","Undeclared","Other","AA/AO","Male","305","290","22880","20920"
"In post","2021","Undeclared","Other","EO","Female","135","130","26740","26670"
"In post","2021","Undeclared","Other","EO","Male","210","205","26980","26670"
"In post","2021","Undeclared","Other","G6/G7","Female","30","30","60560","57930"
"In post","2021","Undeclared","Other","G6/G7","Male","60","60","62050","61300"
"In post","2021","Undeclared","Other","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","SEO/HEO","Female","120","115","34840","34430"
"In post","2021","Undeclared","Other","SEO/HEO","Male","185","180","36710","36300"
"In post","2021","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G6/G7","Male","15","10","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Policy","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","EO","Female","80","75","28760","28850"
"In post","2021","Undeclared","Policy","EO","Male","60","60","28510","28490"
"In post","2021","Undeclared","Policy","G6/G7","Female","270","265","57570","55060"
"In post","2021","Undeclared","Policy","G6/G7","Male","345","340","59620","57510"
"In post","2021","Undeclared","Policy","SCS level","Female","30","30","78880","76110"
"In post","2021","Undeclared","Policy","SCS level","Male","45","45","85600","77060"
"In post","2021","Undeclared","Policy","SEO/HEO","Female","400","385","36400","35280"
"In post","2021","Undeclared","Policy","SEO/HEO","Male","380","375","37100","35910"
"In post","2021","Undeclared","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","EO","Female","60","60","27110","26670"
"In post","2021","Undeclared","Project Delivery","EO","Male","55","55","26930","26670"
"In post","2021","Undeclared","Project Delivery","G6/G7","Female","90","90","56540","55040"
"In post","2021","Undeclared","Project Delivery","G6/G7","Male","150","150","56690","54760"
"In post","2021","Undeclared","Project Delivery","SCS level","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SEO/HEO","Female","240","230","36900","37320"
"In post","2021","Undeclared","Project Delivery","SEO/HEO","Male","265","260","37650","37910"
"In post","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Property","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","AA/AO","Male","40","40","18870","18370"
"In post","2021","Undeclared","Property","EO","Female","70","65","27320","26500"
"In post","2021","Undeclared","Property","EO","Male","50","50","27490","26670"
"In post","2021","Undeclared","Property","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","G6/G7","Male","65","65","59020","57130"
"In post","2021","Undeclared","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","SEO/HEO","Female","90","85","36760","36130"
"In post","2021","Undeclared","Property","SEO/HEO","Male","170","165","38150","36530"
"In post","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","EO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Psychology","EO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","SEO/HEO","Female","70","70","39480","38150"
"In post","2021","Undeclared","Psychology","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","AA/AO","Male","65","65","21580","22500"
"In post","2021","Undeclared","Science and Engineering","EO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","EO","Male","135","130","27200","27460"
"In post","2021","Undeclared","Science and Engineering","G6/G7","Female","70","65","53990","52920"
"In post","2021","Undeclared","Science and Engineering","G6/G7","Male","185","180","52990","47700"
"In post","2021","Undeclared","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","SEO/HEO","Female","135","120","35810","37250"
"In post","2021","Undeclared","Science and Engineering","SEO/HEO","Male","345","335","37330","37320"
"In post","2021","Undeclared","Science and Engineering","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Unknown","Male","65","65","42770","41370"
"In post","2021","Undeclared","Security","AA/AO","Female","40","35","25840","21430"
"In post","2021","Undeclared","Security","AA/AO","Male","330","325","28190","22150"
"In post","2021","Undeclared","Security","EO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","EO","Male","90","90","37610","41770"
"In post","2021","Undeclared","Security","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","SEO/HEO","Female","50","50","39690","37060"
"In post","2021","Undeclared","Security","SEO/HEO","Male","120","115","43110","40070"
"In post","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Social Research","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","EO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Statistics","SEO/HEO","Male","30","30","37780","38290"
"In post","2021","Undeclared","Tax","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Tax","AA/AO","Male","30","30","20290","20140"
"In post","2021","Undeclared","Tax","EO","Female","85","75","27380","27230"
"In post","2021","Undeclared","Tax","EO","Male","100","95","26980","25560"
"In post","2021","Undeclared","Tax","G6/G7","Female","65","60","57180","52580"
"In post","2021","Undeclared","Tax","G6/G7","Male","145","140","57790","52770"
"In post","2021","Undeclared","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","SEO/HEO","Female","160","150","35220","35000"
"In post","2021","Undeclared","Tax","SEO/HEO","Male","250","240","35190","35000"
"In post","2021","Undeclared","Unknown","AA/AO","Female","865","740","21260","21010"
"In post","2021","Undeclared","Unknown","AA/AO","Male","585","560","21210","21010"
"In post","2021","Undeclared","Unknown","EO","Female","1410","1290","28090","27570"
"In post","2021","Undeclared","Unknown","EO","Male","925","900","28120","27570"
"In post","2021","Undeclared","Unknown","G6/G7","Female","140","135","58320","56450"
"In post","2021","Undeclared","Unknown","G6/G7","Male","150","150","59140","57700"
"In post","2021","Undeclared","Unknown","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","Female","365","350","35130","34290"
"In post","2021","Undeclared","Unknown","SEO/HEO","Male","360","355","36790","35310"
"In post","2021","Undeclared","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","AA/AO","Female","35","35","23320","23510"
"In post","2021","Unknown","Commercial","AA/AO","Male","35","30","22430","21410"
"In post","2021","Unknown","Commercial","EO","Female","70","65","25060","25000"
"In post","2021","Unknown","Commercial","EO","Male","55","55","25960","25280"
"In post","2021","Unknown","Commercial","G6/G7","Female","85","80","53050","53360"
"In post","2021","Unknown","Commercial","G6/G7","Male","85","85","56480","54110"
"In post","2021","Unknown","Commercial","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Commercial","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Commercial","SEO/HEO","Female","295","275","35850","36500"
"In post","2021","Unknown","Commercial","SEO/HEO","Male","270","270","36170","36180"
