"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Security","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","G6/G7","Heterosexual / straight","45","40","50640","49100"
"In post","2021","Social Research","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Social Research","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","SEO/HEO","Heterosexual / straight","170","160","38320","37020"
"In post","2021","Social Research","East Wales","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Social Research","East Wales","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Social Research","East Wales","SEO/HEO","Unknown","60","55","33410","31200"
"In post","2021","Social Research","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","40","40","51220","49100"
"In post","2021","Social Research","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","115","110","33770","34070"
"In post","2021","Social Research","Hampshire and Isle of Wight","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Social Research","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Social Research","Inner London - East","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Social Research","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","SEO/HEO","Heterosexual / straight","30","30","38610","40480"
"In post","2021","Social Research","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Social Research","Inner London - West","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Social Research","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","G6/G7","Heterosexual / straight","110","105","59640","57710"
"In post","2021","Social Research","Inner London - West","G6/G7","LGBO","10","5","[c]","[c]"
"In post","2021","Social Research","Inner London - West","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Social Research","Inner London - West","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Social Research","Inner London - West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - West","SEO/HEO","Heterosexual / straight","135","130","38310","38310"
"In post","2021","Social Research","Inner London - West","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Social Research","Inner London - West","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Social Research","Inner London - West","SEO/HEO","Unknown","30","30","38040","40020"
"In post","2021","Social Research","Merseyside","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Merseyside","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Social Research","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Social Research","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","55","55","45780","47000"
"In post","2021","Social Research","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
