"Status","Year","Ethnicity","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice","AA/AO","50","[c]","22400","22680"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Crime Agency","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","United Kingdom Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","United Kingdom Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","United Kingdom Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Defence","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Work and Pensions","AA/AO","95","[c]","21660","21010"
"New entrant CS","2021","Undeclared","Unknown","Department for Work and Pensions","EO","205","[c]","28860","27570"
"New entrant CS","2021","Undeclared","Unknown","Department for Work and Pensions","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Work and Pensions","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Defence","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Defence","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","G6/G7","40","[c]","58540","53360"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","SEO/HEO","35","[c]","35040","36160"
"New entrant CS","2021","Unknown","Analysis","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","SEO/HEO","70","[c]","32800","32540"
"New entrant CS","2021","Unknown","Analysis","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","G6/G7","45","[c]","87600","90000"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","SCS level","150","[c]","80850","71000"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","SEO/HEO","35","[c]","36300","40650"
"New entrant CS","2021","Unknown","Commercial","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
