"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Security","EO","1005","985","33210","29250"
"In post","2021","Security","Security","G6","50","50","74350","71240"
"In post","2021","Security","Security","G7","180","175","57010","55320"
"In post","2021","Security","Security","HEO","645","630","37590","34510"
"In post","2021","Security","Security","SCS level","20","20","90020","77950"
"In post","2021","Security","Security","SEO","410","400","46860","44500"
"In post","2021","Security","Security","Unknown","60","55","37050","37170"
"In post","2021","Security","Unknown","AO","240","225","20930","20920"
"In post","2021","Security","Unknown","EO","145","140","26580","26670"
"In post","2021","Security","Unknown","G6","20","20","67690","66910"
"In post","2021","Security","Unknown","G7","70","65","56220","54700"
"In post","2021","Security","Unknown","HEO","315","305","34070","33300"
"In post","2021","Security","Unknown","SCS level","15","15","90950","91610"
"In post","2021","Security","Unknown","SEO","70","70","40830","40580"
"In post","2021","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","EO","10","10","26950","27370"
"In post","2021","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","G7","15","10","57440","57680"
"In post","2021","Unknown","Commercial","HEO","25","25","33520","35070"
"In post","2021","Unknown","Commercial","SEO","55","55","42810","42550"
"In post","2021","Unknown","Communications","AO","20","20","23850","23830"
"In post","2021","Unknown","Communications","EO","40","35","29250","28850"
"In post","2021","Unknown","Communications","G6","20","20","69610","68720"
"In post","2021","Unknown","Communications","G7","60","60","57270","57460"
"In post","2021","Unknown","Communications","HEO","95","95","37440","37410"
"In post","2021","Unknown","Communications","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","SEO","100","95","44310","44220"
"In post","2021","Unknown","Counter Fraud","AA","10","10","18760","17990"
"In post","2021","Unknown","Counter Fraud","AO","30","30","21550","21430"
"In post","2021","Unknown","Counter Fraud","EO","100","90","25990","25310"
"In post","2021","Unknown","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","HEO","25","25","32250","30980"
"In post","2021","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","AO","30","30","22650","23830"
"In post","2021","Unknown","Digital, Data and Technology","EO","135","130","27910","28850"
"In post","2021","Unknown","Digital, Data and Technology","G6","115","115","73460","74040"
"In post","2021","Unknown","Digital, Data and Technology","G7","400","395","59830","59960"
"In post","2021","Unknown","Digital, Data and Technology","HEO","300","290","35380","35200"
"In post","2021","Unknown","Digital, Data and Technology","SCS level","30","30","108810","112210"
"In post","2021","Unknown","Digital, Data and Technology","SEO","435","425","43610","43760"
"In post","2021","Unknown","Economics","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","AO","20","20","22800","22500"
"In post","2021","Unknown","Economics","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","G6","25","25","71170","69790"
"In post","2021","Unknown","Economics","G7","60","60","60870","61260"
"In post","2021","Unknown","Economics","HEO","80","80","34500","34800"
"In post","2021","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","SEO","10","10","42710","41950"
"In post","2021","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","AO","65","60","23310","23830"
"In post","2021","Unknown","Finance","EO","120","110","28460","28850"
"In post","2021","Unknown","Finance","G6","45","40","70420","69520"
"In post","2021","Unknown","Finance","G7","100","100","58460","57680"
"In post","2021","Unknown","Finance","HEO","140","130","35700","36320"
"In post","2021","Unknown","Finance","SCS level","35","35","90460","87730"
"In post","2021","Unknown","Finance","SEO","135","130","44020","44760"
"In post","2021","Unknown","Human Resources","AO","80","75","23520","23830"
"In post","2021","Unknown","Human Resources","EO","150","140","28920","28850"
"In post","2021","Unknown","Human Resources","G6","40","40","69440","68940"
"In post","2021","Unknown","Human Resources","G7","125","120","57450","57460"
"In post","2021","Unknown","Human Resources","HEO","200","190","34320","35070"
"In post","2021","Unknown","Human Resources","SCS level","20","20","92690","89090"
"In post","2021","Unknown","Human Resources","SEO","155","150","42640","42170"
"In post","2021","Unknown","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","AO","100","90","23400","21830"
"In post","2021","Unknown","Intelligence Analysis","EO","1155","1090","27470","27370"
"In post","2021","Unknown","Intelligence Analysis","G6","20","20","67990","68400"
"In post","2021","Unknown","Intelligence Analysis","G7","75","75","57560","58230"
"In post","2021","Unknown","Intelligence Analysis","HEO","585","565","34330","33630"
"In post","2021","Unknown","Intelligence Analysis","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","SEO","290","285","42830","42550"
"In post","2021","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","HEO","10","10","36630","37410"
"In post","2021","Unknown","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","AO","40","35","23680","23830"
"In post","2021","Unknown","Knowledge and Information Management","EO","45","40","28430","28850"
"In post","2021","Unknown","Knowledge and Information Management","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","G7","20","20","56080","57430"
"In post","2021","Unknown","Knowledge and Information Management","HEO","50","50","35920","37410"
"In post","2021","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","SEO","45","45","43190","42550"
"In post","2021","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","EO","10","10","26300","26290"
"In post","2021","Unknown","Legal","G6","20","20","70270","74730"
"In post","2021","Unknown","Legal","G7","105","95","58660","60830"
"In post","2021","Unknown","Legal","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","AA","55","50","18920","18760"
"In post","2021","Unknown","Medicine","AO","290","275","22700","22640"
"In post","2021","Unknown","Medicine","EO","315","290","30650","30620"
"In post","2021","Unknown","Medicine","G6","120","105","79270","74070"
"In post","2021","Unknown","Medicine","G7","440","375","73460","78420"
"In post","2021","Unknown","Medicine","HEO","470","430","36650","37890"
"In post","2021","Unknown","Medicine","SCS level","75","70","84390","83700"
"In post","2021","Unknown","Medicine","SEO","230","205","43110","44500"
"In post","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","AA","740","620","19250","17990"
"In post","2021","Unknown","Operational Delivery","AO","7705","6845","22280","21430"
"In post","2021","Unknown","Operational Delivery","EO","12685","11645","26890","26070"
"In post","2021","Unknown","Operational Delivery","G6","240","235","68820","68720"
"In post","2021","Unknown","Operational Delivery","G7","725","710","56320","57430"
"In post","2021","Unknown","Operational Delivery","HEO","3680","3510","33280","32740"
"In post","2021","Unknown","Operational Delivery","SCS level","115","115","90860","82600"
"In post","2021","Unknown","Operational Delivery","SEO","1685","1625","41280","41190"
"In post","2021","Unknown","Operational Delivery","Unknown","60","60","37490","40950"
"In post","2021","Unknown","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","EO","20","20","30430","29950"
"In post","2021","Unknown","Operational Research","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","G7","30","30","58730","58060"
"In post","2021","Unknown","Operational Research","HEO","50","50","36220","36590"
"In post","2021","Unknown","Operational Research","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","SEO","45","45","44680","44460"
"In post","2021","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","AA","1970","1885","19320","18800"
"In post","2021","Unknown","Other","AO","5140","4900","21590","21130"
"In post","2021","Unknown","Other","EO","2830","2710","28180","26930"
"In post","2021","Unknown","Other","G6","185","170","68490","68720"
"In post","2021","Unknown","Other","G7","445","435","57390","57460"
"In post","2021","Unknown","Other","HEO","1775","1730","35730","35050"
"In post","2021","Unknown","Other","SCS level","60","55","91240","85580"
"In post","2021","Unknown","Other","SEO","730","710","43520","41970"
"In post","2021","Unknown","Other","Unknown","2060","2055","38220","34660"
"In post","2021","Unknown","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","EO","10","5","[c]","[c]"
"In post","2021","Unknown","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Planning","HEO","15","15","36780","37410"
"In post","2021","Unknown","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","AA","10","10","20150","19560"
"In post","2021","Unknown","Policy","AO","255","245","22770","23830"
"In post","2021","Unknown","Policy","EO","675","645","28590","28850"
"In post","2021","Unknown","Policy","G6","405","395","69190","68940"
"In post","2021","Unknown","Policy","G7","1265","1235","57770","57460"
"In post","2021","Unknown","Policy","HEO","1105","1065","35630","35300"
"In post","2021","Unknown","Policy","SCS level","345","330","89150","80930"
"In post","2021","Unknown","Policy","SEO","1265","1230","43380","42410"
"In post","2021","Unknown","Policy","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AO","25","25","22280","21430"
"In post","2021","Unknown","Project Delivery","EO","150","140","27620","28670"
"In post","2021","Unknown","Project Delivery","G6","125","120","70530","68940"
"In post","2021","Unknown","Project Delivery","G7","350","340","56590","57460"
"In post","2021","Unknown","Project Delivery","HEO","345","335","33580","35050"
"In post","2021","Unknown","Project Delivery","SCS level","30","30","96040","87870"
"In post","2021","Unknown","Project Delivery","SEO","425","420","40920","41950"
