"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","South West (England)","SEO/HEO","400","390","35970","33350"
"In post","2021","White","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Property","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","White","Property","Wales","AA/AO","55","50","21190","21590"
"In post","2021","White","Property","Wales","EO","75","70","26970","26670"
"In post","2021","White","Property","Wales","G6/G7","40","40","56780","56530"
"In post","2021","White","Property","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Wales","SEO/HEO","175","165","37320","36460"
"In post","2021","White","Property","West Midlands (England)","AA/AO","60","55","19140","18760"
"In post","2021","White","Property","West Midlands (England)","EO","75","70","26190","26350"
"In post","2021","White","Property","West Midlands (England)","G6/G7","55","55","56850","55040"
"In post","2021","White","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","West Midlands (England)","SEO/HEO","175","170","36450","33300"
"In post","2021","White","Property","Yorkshire and The Humber","AA/AO","45","40","18620","17230"
"In post","2021","White","Property","Yorkshire and The Humber","EO","100","95","26280","26350"
"In post","2021","White","Property","Yorkshire and The Humber","G6/G7","95","90","56000","54930"
"In post","2021","White","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Yorkshire and The Humber","SEO/HEO","205","195","35800","33300"
"In post","2021","White","Psychology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","East Midlands (England)","EO","50","50","26430","26330"
"In post","2021","White","Psychology","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Psychology","East Midlands (England)","SEO/HEO","95","90","37470","31180"
"In post","2021","White","Psychology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","East of England","EO","50","50","26350","25830"
"In post","2021","White","Psychology","East of England","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Psychology","East of England","SEO/HEO","85","80","36720","31180"
"In post","2021","White","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","London","EO","5","5","[c]","[c]"
"In post","2021","White","Psychology","London","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Psychology","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","White","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","North East (England)","EO","15","15","[c]","[c]"
"In post","2021","White","Psychology","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Psychology","North East (England)","SEO/HEO","55","50","40120","40860"
"In post","2021","White","Psychology","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Psychology","North West (England)","EO","30","30","26810","27380"
"In post","2021","White","Psychology","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Psychology","North West (England)","SEO/HEO","75","70","37070","31180"
"In post","2021","White","Psychology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","Scotland","EO","5","5","[c]","[c]"
"In post","2021","White","Psychology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","White","Psychology","South East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Psychology","South East (England)","EO","55","55","26630","26330"
"In post","2021","White","Psychology","South East (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Psychology","South East (England)","SEO/HEO","90","90","37840","33300"
"In post","2021","White","Psychology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","South West (England)","EO","20","20","[c]","[c]"
"In post","2021","White","Psychology","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Psychology","South West (England)","SEO/HEO","50","45","37320","35700"
"In post","2021","White","Psychology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","Wales","EO","15","15","[c]","[c]"
"In post","2021","White","Psychology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","Wales","SEO/HEO","30","25","[c]","[c]"
"In post","2021","White","Psychology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","West Midlands (England)","EO","35","35","26090","26330"
"In post","2021","White","Psychology","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Psychology","West Midlands (England)","SEO/HEO","50","45","35700","31180"
"In post","2021","White","Psychology","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Psychology","Yorkshire and The Humber","EO","50","50","26660","26850"
"In post","2021","White","Psychology","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Psychology","Yorkshire and The Humber","SEO/HEO","90","85","36470","31180"
"In post","2021","White","Psychology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","East Midlands (England)","AA/AO","40","40","21560","21540"
"In post","2021","White","Science and Engineering","East Midlands (England)","EO","45","45","26390","26410"
"In post","2021","White","Science and Engineering","East Midlands (England)","G6/G7","70","60","59070","55020"
"In post","2021","White","Science and Engineering","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","East Midlands (England)","SEO/HEO","255","240","37400","37480"
"In post","2021","White","Science and Engineering","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","East of England","AA/AO","105","100","21630","21570"
"In post","2021","White","Science and Engineering","East of England","EO","105","100","26000","25190"
"In post","2021","White","Science and Engineering","East of England","G6/G7","140","135","56300","53830"
"In post","2021","White","Science and Engineering","East of England","SCS level","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","East of England","SEO/HEO","375","355","35260","35800"
"In post","2021","White","Science and Engineering","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","London","AA/AO","40","40","24410","23800"
"In post","2021","White","Science and Engineering","London","EO","50","50","28200","27460"
"In post","2021","White","Science and Engineering","London","G6/G7","325","305","60820","59410"
"In post","2021","White","Science and Engineering","London","SCS level","45","40","97060","92100"
"In post","2021","White","Science and Engineering","London","SEO/HEO","370","355","39380","40070"
"In post","2021","White","Science and Engineering","London","Unknown","20","20","[c]","[c]"
"In post","2021","White","Science and Engineering","North East (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","White","Science and Engineering","North East (England)","EO","10","5","[c]","[c]"
"In post","2021","White","Science and Engineering","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","North East (England)","SEO/HEO","20","15","[c]","[c]"
"In post","2021","White","Science and Engineering","North West (England)","AA/AO","70","65","20730","20520"
"In post","2021","White","Science and Engineering","North West (England)","EO","70","70","25910","26370"
"In post","2021","White","Science and Engineering","North West (England)","G6/G7","40","40","58060","54450"
"In post","2021","White","Science and Engineering","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","North West (England)","SEO/HEO","150","135","36710","36330"
"In post","2021","White","Science and Engineering","North West (England)","Unknown","60","60","41930","41230"
"In post","2021","White","Science and Engineering","Northern Ireland","AA/AO","20","20","[c]","[c]"
"In post","2021","White","Science and Engineering","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Science and Engineering","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","EO","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","SEO/HEO","50","50","43230","42600"
"In post","2021","White","Science and Engineering","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","White","Science and Engineering","Scotland","AA/AO","75","70","21700","21130"
"In post","2021","White","Science and Engineering","Scotland","EO","80","80","23840","24940"
"In post","2021","White","Science and Engineering","Scotland","G6/G7","30","30","62330","64260"
"In post","2021","White","Science and Engineering","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Scotland","SEO/HEO","165","160","41040","41420"
"In post","2021","White","Science and Engineering","Scotland","Unknown","25","25","[c]","[c]"
"In post","2021","White","Science and Engineering","South East (England)","AA/AO","180","170","23230","24370"
"In post","2021","White","Science and Engineering","South East (England)","EO","225","215","26680","27960"
"In post","2021","White","Science and Engineering","South East (England)","G6/G7","460","435","53150","52290"
"In post","2021","White","Science and Engineering","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","South East (England)","SEO/HEO","700","675","35810","37000"
"In post","2021","White","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","South West (England)","AA/AO","340","330","20890","21050"
"In post","2021","White","Science and Engineering","South West (England)","EO","605","595","24700","25550"
"In post","2021","White","Science and Engineering","South West (England)","G6/G7","1140","1095","53740","51200"
"In post","2021","White","Science and Engineering","South West (England)","SCS level","15","15","[c]","[c]"
"In post","2021","White","Science and Engineering","South West (England)","SEO/HEO","2460","2365","36760","37320"
"In post","2021","White","Science and Engineering","South West (England)","Unknown","445","440","41210","39950"
"In post","2021","White","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
