"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Unknown","385","[c]","21250","21010"
"Leaver CS","2021","40-49","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Unknown","180","[c]","27720","27570"
"Leaver CS","2021","40-49","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6/G7","Unknown","115","[c]","60640","58500"
"Leaver CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","50","[c]","38440","38970"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Unknown","140","[c]","37510","37560"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","Heterosexual / straight","165","[c]","21370","21000"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","AA/AO","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","EO","Heterosexual / straight","115","[c]","27870","27570"
"Leaver CS","2021","50-59","Declared disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","EO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","Heterosexual / straight","45","[c]","64520","60740"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","Heterosexual / straight","95","[c]","38280","37660"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","SEO/HEO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","Heterosexual / straight","600","[c]","21510","21010"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","Undeclared","80","[c]","21320","21010"
"Leaver CS","2021","50-59","Declared non-disabled","AA/AO","Unknown","540","[c]","21120","20920"
"Leaver CS","2021","50-59","Declared non-disabled","EO","Heterosexual / straight","435","[c]","27690","27570"
"Leaver CS","2021","50-59","Declared non-disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","EO","Undeclared","55","[c]","27550","27240"
"Leaver CS","2021","50-59","Declared non-disabled","EO","Unknown","380","[c]","27920","27570"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","Heterosexual / straight","245","[c]","61480","60510"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","Undeclared","40","[c]","63940","62090"
"Leaver CS","2021","50-59","Declared non-disabled","G6/G7","Unknown","150","[c]","62910","58140"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","Heterosexual / straight","60","[c]","103560","99950"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","Heterosexual / straight","430","[c]","38000","37040"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","Undeclared","45","[c]","38350","37030"
"Leaver CS","2021","50-59","Declared non-disabled","SEO/HEO","Unknown","380","[c]","37960","35310"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Heterosexual / straight","45","[c]","22120","20800"
"Leaver CS","2021","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Unknown","470","[c]","21320","21010"
"Leaver CS","2021","50-59","Unknown","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","EO","Unknown","245","[c]","28830","27570"
"Leaver CS","2021","50-59","Unknown","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6/G7","Unknown","120","[c]","62600","59220"
"Leaver CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Unknown","35","[c]","107950","104740"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","50","[c]","39300","39500"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Unknown","195","[c]","37430","37880"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","115","[c]","39000","33970"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","Heterosexual / straight","120","[c]","20860","21010"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","AA/AO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","EO","Heterosexual / straight","110","[c]","27900","27570"
"Leaver CS","2021","60-64","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","EO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","Heterosexual / straight","55","[c]","37290","37330"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","Heterosexual / straight","500","[c]","21620","21010"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","Undeclared","75","[c]","21590","21010"
"Leaver CS","2021","60-64","Declared non-disabled","AA/AO","Unknown","380","[c]","21230","20690"
"Leaver CS","2021","60-64","Declared non-disabled","EO","Heterosexual / straight","360","[c]","27660","27570"
"Leaver CS","2021","60-64","Declared non-disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","EO","Undeclared","55","[c]","27790","27240"
"Leaver CS","2021","60-64","Declared non-disabled","EO","Unknown","290","[c]","27630","27570"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","Heterosexual / straight","220","[c]","62910","60830"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","G6/G7","Unknown","120","[c]","61480","59870"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","Heterosexual / straight","55","[c]","99450","94700"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","Heterosexual / straight","400","[c]","38720","37340"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","Undeclared","85","[c]","38710","35830"
"Leaver CS","2021","60-64","Declared non-disabled","SEO/HEO","Unknown","270","[c]","38310","36710"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","AA/AO","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","AA/AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","AA/AO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","SEO/HEO","Undeclared","40","[c]","38980","38090"
"Leaver CS","2021","60-64","Undeclared","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","Unknown","230","[c]","21500","21010"
"Leaver CS","2021","60-64","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","Unknown","115","[c]","27880","27570"
"Leaver CS","2021","60-64","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","Unknown","80","[c]","61850","59540"
"Leaver CS","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Heterosexual / straight","35","[c]","40830","40480"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Unknown","135","[c]","37220","36090"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
