"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","EO","Unknown","60","[c]","23120","21690"
"Leaver CS","2021","Policy","London","G6","Heterosexual / straight","35","[c]","68770","66730"
"Leaver CS","2021","Policy","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G7","Heterosexual / straight","70","[c]","55750","54400"
"Leaver CS","2021","Policy","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G7","Unknown","55","[c]","54730","53870"
"Leaver CS","2021","Policy","London","HEO","Heterosexual / straight","60","[c]","34480","33610"
"Leaver CS","2021","Policy","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","HEO","Unknown","45","[c]","34010","33510"
"Leaver CS","2021","Policy","London","SCS level","Heterosexual / straight","35","[c]","87140","76940"
"Leaver CS","2021","Policy","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SEO","Heterosexual / straight","40","[c]","40920","40740"
"Leaver CS","2021","Policy","London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
