"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Internal Audit","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Internal Audit","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Legal","Female","Heterosexual / straight","3735","3395","52830","51730"
"In post","2021","Legal","Legal","Female","LGBO","115","110","53500","52460"
"In post","2021","Legal","Legal","Female","Undeclared","420","375","52040","50520"
"In post","2021","Legal","Legal","Female","Unknown","1255","1110","55210","55610"
"In post","2021","Legal","Legal","Male","Heterosexual / straight","1930","1865","55780","55580"
"In post","2021","Legal","Legal","Male","LGBO","220","215","57110","55610"
"In post","2021","Legal","Legal","Male","Undeclared","245","230","55480","54390"
"In post","2021","Legal","Legal","Male","Unknown","730","705","57430","58590"
"In post","2021","Legal","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Operational Delivery","Female","Heterosexual / straight","1815","1655","27470","25560"
"In post","2021","Legal","Operational Delivery","Female","LGBO","90","85","27700","26220"
"In post","2021","Legal","Operational Delivery","Female","Undeclared","1130","1000","26540","22820"
"In post","2021","Legal","Operational Delivery","Female","Unknown","580","500","26260","25600"
"In post","2021","Legal","Operational Delivery","Male","Heterosexual / straight","730","715","29420","26220"
"In post","2021","Legal","Operational Delivery","Male","LGBO","85","80","30070","27050"
"In post","2021","Legal","Operational Delivery","Male","Undeclared","505","475","26490","22820"
"In post","2021","Legal","Operational Delivery","Male","Unknown","245","240","26590","25560"
"In post","2021","Legal","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Other","Female","Heterosexual / straight","155","145","30870","27580"
"In post","2021","Legal","Other","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","Other","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Legal","Other","Female","Unknown","60","55","32520","27710"
"In post","2021","Legal","Other","Male","Heterosexual / straight","85","80","30660","27350"
"In post","2021","Legal","Other","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","Other","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Other","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Legal","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","Legal","Policy","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Legal","Policy","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Policy","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Legal","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Female","Heterosexual / straight","105","100","38590","35000"
"In post","2021","Legal","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Legal","Tax","Female","Unknown","40","35","34790","31810"
"In post","2021","Legal","Tax","Male","Heterosexual / straight","120","120","39390","36160"
"In post","2021","Legal","Tax","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal","Tax","Male","Unknown","40","40","40540","36160"
"In post","2021","Legal","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Female","Heterosexual / straight","55","55","56250","59160"
"In post","2021","Legal","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Unknown","Female","Unknown","40","40","51320","59160"
"In post","2021","Legal","Unknown","Male","Heterosexual / straight","50","50","58110","59160"
"In post","2021","Legal","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Unknown","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Legal","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Female","Heterosexual / straight","100","95","42110","36780"
"In post","2021","No function","Commercial","Female","LGBO","5","5","[c]","[c]"
"In post","2021","No function","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Female","Unknown","25","25","[c]","[c]"
"In post","2021","No function","Commercial","Male","Heterosexual / straight","100","100","46890","43240"
"In post","2021","No function","Commercial","Male","LGBO","10","10","[c]","[c]"
"In post","2021","No function","Commercial","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","No function","Commercial","Male","Unknown","35","35","44600","40160"
"In post","2021","No function","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","No function","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
