"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Social Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Statistics","Inner London - East","London","30","25","[c]","[c]"
"In post","2021","Asian","Statistics","Inner London - West","London","60","60","42620","40640"
"In post","2021","Asian","Statistics","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","20","[c]","[c]"
"In post","2021","Asian","Tax","Derbyshire and Nottinghamshire","Outside London","105","100","32050","31810"
"In post","2021","Asian","Tax","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","East Wales","Outside London","60","55","24910","22850"
"In post","2021","Asian","Tax","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Eastern Scotland","Outside London","15","10","[c]","[c]"
"In post","2021","Asian","Tax","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Tax","Greater Manchester","Outside London","135","130","30960","31810"
"In post","2021","Asian","Tax","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Tax","Inner London - East","London","160","150","37640","36160"
"In post","2021","Asian","Tax","Inner London - West","London","150","145","41340","36270"
"In post","2021","Asian","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Lancashire","Outside London","45","35","21280","20140"
"In post","2021","Asian","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Tax","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Tax","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Northumberland and Tyne and Wear","Outside London","30","30","[c]","[c]"
"In post","2021","Asian","Tax","Outer London - South","London","115","110","37110","36160"
"In post","2021","Asian","Tax","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","Asian","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Tax","West Midlands","Outside London","245","240","31190","31810"
"In post","2021","Asian","Tax","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","West Yorkshire","Outside London","200","195","28850","25560"
"In post","2021","Asian","Unknown","Bedfordshire and Hertfordshire","Outside London","225","200","28170","28280"
"In post","2021","Asian","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","215","190","27870","29290"
"In post","2021","Asian","Unknown","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Derbyshire and Nottinghamshire","Outside London","175","150","25810","27570"
"In post","2021","Asian","Unknown","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Dorset and Somerset","Outside London","10","5","[c]","[c]"
"In post","2021","Asian","Unknown","East Anglia","Outside London","50","45","26450","27570"
"In post","2021","Asian","Unknown","East Wales","Outside London","55","55","26550","27570"
"In post","2021","Asian","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Eastern Scotland","Outside London","115","110","31860","27570"
"In post","2021","Asian","Unknown","Essex","Outside London","80","75","28710","29290"
"In post","2021","Asian","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","70","28190","27570"
"In post","2021","Asian","Unknown","Greater Manchester","Outside London","495","455","27030","27570"
"In post","2021","Asian","Unknown","Hampshire and Isle of Wight","Outside London","40","35","25890","27570"
"In post","2021","Asian","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","90","80","24640","27570"
"In post","2021","Asian","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Inner London - East","London","790","725","32940","31060"
"In post","2021","Asian","Unknown","Inner London - West","London","820","790","41750","36460"
"In post","2021","Asian","Unknown","Kent","Outside London","65","60","29720","29290"
"In post","2021","Asian","Unknown","Lancashire","Outside London","560","505","24460","21010"
"In post","2021","Asian","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","445","395","24430","25860"
"In post","2021","Asian","Unknown","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Merseyside","Outside London","30","25","[c]","[c]"
"In post","2021","Asian","Unknown","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northumberland and Tyne and Wear","Outside London","135","125","28690","21010"
"In post","2021","Asian","Unknown","Outer London - East and North East","London","590","525","29690","31060"
"In post","2021","Asian","Unknown","Outer London - South","London","135","125","31490","31060"
"In post","2021","Asian","Unknown","Outer London - West and North West","London","705","635","30770","31060"
"In post","2021","Asian","Unknown","Overseas","Overseas","35","35","[c]","[c]"
"In post","2021","Asian","Unknown","Shropshire and Staffordshire","Outside London","75","75","28320","27570"
"In post","2021","Asian","Unknown","South Yorkshire","Outside London","90","80","29350","27570"
"In post","2021","Asian","Unknown","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Surrey, East and West Sussex","Outside London","95","90","28480","29170"
"In post","2021","Asian","Unknown","Tees Valley and Durham","Outside London","30","30","23680","21010"
"In post","2021","Asian","Unknown","Unknown","Unknown","150","135","28840","27570"
"In post","2021","Asian","Unknown","West Central Scotland","Outside London","90","85","29540","27570"
"In post","2021","Asian","Unknown","West Midlands","Outside London","1200","1085","25500","27570"
"In post","2021","Asian","Unknown","West Wales and The Valleys","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","West Yorkshire","Outside London","705","640","26470","27570"
"In post","2021","Asian","Veterinarian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
