"Status","Year","Disability","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Female","Unknown","330","305","27200","24500"
"In post","2021","Unknown","Valuation Office Agency","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Male","Unknown","315","310","29780","25860"
"In post","2021","Unknown","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","Unknown","35","30","53420","45370"
"In post","2021","Unknown","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Male","Unknown","35","35","53930","47900"
"In post","2021","Unknown","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Female","Heterosexual / straight","80","75","34640","32540"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Female","Unknown","45","40","38090","26290"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Male","Heterosexual / straight","55","50","37550","28850"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Male","Unknown","50","50","37100","28850"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Female","Unknown","40","40","42090","39310"
"In post","2021","Unknown","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Male","Unknown","30","30","50540","48940"
"In post","2021","Unknown","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Accountant in Bankruptcy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
