"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","G6/G7","50","[c]","58010","54470"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","SCS level","20","[c]","92940","80000"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","SEO/HEO","45","[c]","36430","33640"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","G6/G7","20","[c]","60980","55390"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","SEO/HEO","25","[c]","34010","32700"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","EO","15","[c]","25920","28500"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","SEO/HEO","15","[c]","37870","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","G6/G7","15","[c]","58900","56870"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","SEO/HEO","10","[c]","35650","33740"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","EO","15","[c]","26910","28500"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","G6/G7","45","[c]","56840","54400"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","SCS level","15","[c]","82070","76500"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","SEO/HEO","50","[c]","36900","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","G6/G7","15","[c]","59080","58930"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","SEO/HEO","10","[c]","36370","36430"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","G6/G7","15","[c]","53820","52120"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","AA/AO","20","[c]","23710","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","EO","40","[c]","21340","18200"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","G6/G7","35","[c]","57050","57400"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","SEO/HEO","40","[c]","35240","34810"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Economics","AA/AO","5","[c]","[c]","[c]"
