"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Legal","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Kent","Female","20","20","[c]","[c]"
"In post","2021","20-29","Legal","East Kent","Male","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Falkirk","Female","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Glasgow City","Female","35","35","30180","30580"
"In post","2021","20-29","Legal","Glasgow City","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Gloucestershire","Female","10","5","[c]","[c]"
"In post","2021","20-29","Legal","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Greater Manchester South West","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Greater Manchester South West","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Hackney and Newham","Female","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Hackney and Newham","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Heart of Essex","Female","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Heart of Essex","Male","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Hertfordshire","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Inverclyde, East Renfrewshire and Renfrewshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Kingston upon Hull, City of","Female","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Leeds","Female","55","55","27940","25480"
"In post","2021","20-29","Legal","Leeds","Male","30","30","[c]","[c]"
"In post","2021","20-29","Legal","Leicester","Female","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Lewisham and Southwark","Female","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Liverpool","Female","50","50","26520","23470"
"In post","2021","20-29","Legal","Liverpool","Male","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Manchester","Female","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Manchester","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Mid Lancashire","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Mid Lancashire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Norwich and East Norfolk","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Nottingham","Female","35","35","23530","21950"
"In post","2021","20-29","Legal","Nottingham","Male","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Portsmouth","Female","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Portsmouth","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Sheffield","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Sheffield","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","South Hampshire","Female","10","10","[c]","[c]"
"In post","2021","20-29","Legal","South Hampshire","Male","5","5","[c]","[c]"
"In post","2021","20-29","Legal","South Lanarkshire","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Swansea","Female","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Tower Hamlets","Female","25","25","[c]","[c]"
"In post","2021","20-29","Legal","Tower Hamlets","Male","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Tyneside","Female","20","20","[c]","[c]"
"In post","2021","20-29","Legal","Tyneside","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","West Surrey","Female","10","10","[c]","[c]"
"In post","2021","20-29","Legal","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Westminster","Female","390","385","33540","29570"
"In post","2021","20-29","Legal","Westminster","Male","230","230","34540","30420"
"In post","2021","20-29","Legal","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","York","Female","15","15","[c]","[c]"
"In post","2021","20-29","Legal","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Aberdeen City and Aberdeenshire","Female","55","55","25410","24450"
"In post","2021","20-29","No function","Aberdeen City and Aberdeenshire","Male","40","35","24880","22430"
"In post","2021","20-29","No function","Angus and Dundee City","Female","20","15","[c]","[c]"
"In post","2021","20-29","No function","Angus and Dundee City","Male","20","20","[c]","[c]"
"In post","2021","20-29","No function","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Barking & Dagenham and Havering","Female","15","15","[c]","[c]"
"In post","2021","20-29","No function","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Barnet","Female","180","170","30770","27760"
"In post","2021","20-29","No function","Barnet","Male","70","65","28980","26880"
"In post","2021","20-29","No function","Barnsley, Doncaster and Rotherham","Female","170","165","24420","22920"
"In post","2021","20-29","No function","Barnsley, Doncaster and Rotherham","Male","140","140","25060","25790"
"In post","2021","20-29","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","150","145","26420","24440"
"In post","2021","20-29","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","65","65","26840","25400"
"In post","2021","20-29","No function","Bedford","Female","70","70","26610","27850"
"In post","2021","20-29","No function","Bedford","Male","60","60","28640","30400"
"In post","2021","20-29","No function","Belfast","Female","150","140","23020","20140"
"In post","2021","20-29","No function","Belfast","Male","140","135","22840","20140"
"In post","2021","20-29","No function","Berkshire","Female","55","50","27450","24020"
"In post","2021","20-29","No function","Berkshire","Male","40","40","32160","31800"
"In post","2021","20-29","No function","Bexley and Greenwich","Female","140","140","28890","30110"
"In post","2021","20-29","No function","Bexley and Greenwich","Male","105","105","30450","31050"
"In post","2021","20-29","No function","Birmingham","Female","625","605","23990","21550"
"In post","2021","20-29","No function","Birmingham","Male","465","460","25320","22570"
"In post","2021","20-29","No function","Blackburn with Darwen","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Blackpool","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Blackpool","Male","5","5","[c]","[c]"
"In post","2021","20-29","No function","Bournemouth and Poole","Female","20","20","[c]","[c]"
"In post","2021","20-29","No function","Bournemouth and Poole","Male","5","5","[c]","[c]"
"In post","2021","20-29","No function","Bradford","Female","90","85","21920","20140"
"In post","2021","20-29","No function","Bradford","Male","65","60","21790","20140"
"In post","2021","20-29","No function","Breckland and South Norfolk","Female","40","40","24720","24440"
"In post","2021","20-29","No function","Breckland and South Norfolk","Male","60","60","23810","23970"
"In post","2021","20-29","No function","Brent","Female","25","25","[c]","[c]"
"In post","2021","20-29","No function","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Bridgend and Neath Port Talbot","Female","20","20","[c]","[c]"
"In post","2021","20-29","No function","Bridgend and Neath Port Talbot","Male","5","5","[c]","[c]"
"In post","2021","20-29","No function","Brighton and Hove","Female","20","15","[c]","[c]"
"In post","2021","20-29","No function","Brighton and Hove","Male","5","5","[c]","[c]"
"In post","2021","20-29","No function","Bristol, City of","Female","425","420","26360","23970"
"In post","2021","20-29","No function","Bristol, City of","Male","290","285","28160","25560"
"In post","2021","20-29","No function","Bromley","Female","10","10","[c]","[c]"
"In post","2021","20-29","No function","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Buckinghamshire CC","Female","100","100","26650","27850"
"In post","2021","20-29","No function","Buckinghamshire CC","Male","50","50","26730","27930"
"In post","2021","20-29","No function","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Calderdale and Kirklees","Female","15","15","[c]","[c]"
"In post","2021","20-29","No function","Calderdale and Kirklees","Male","5","5","[c]","[c]"
"In post","2021","20-29","No function","Cambridgeshire CC","Female","150","145","25850","25850"
"In post","2021","20-29","No function","Cambridgeshire CC","Male","140","140","27410","28390"
"In post","2021","20-29","No function","Camden and City of London","Female","145","145","27130","22680"
"In post","2021","20-29","No function","Camden and City of London","Male","85","85","27960","22680"
"In post","2021","20-29","No function","Cardiff and Vale of Glamorgan","Female","455","445","23960","20880"
"In post","2021","20-29","No function","Cardiff and Vale of Glamorgan","Male","415","410","24060","20140"
