"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Government Legal Department","25","[c]","55400","53000"
"New entrant CS","2021","50-59","Government Property Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Health and Safety Executive","15","[c]","30530","26370"
"New entrant CS","2021","50-59","HM Courts and Tribunals Service","325","[c]","21310","19450"
"New entrant CS","2021","50-59","HM Land Registry","80","[c]","25930","22350"
"New entrant CS","2021","50-59","HM Prison and Probation Service","585","[c]","24090","21980"
"New entrant CS","2021","50-59","HM Revenue and Customs (excl. agencies)","555","[c]","27150","20140"
"New entrant CS","2021","50-59","HM Treasury (excl. agencies)","15","[c]","34630","29340"
"New entrant CS","2021","50-59","Home Office (incl. agencies)","275","[c]","34760","27240"
"New entrant CS","2021","50-59","Insolvency Service","20","[c]","25320","22220"
"New entrant CS","2021","50-59","Institute for Apprenticeships and Technical Education","10","[c]","41680","40430"
"New entrant CS","2021","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Maritime and Coastguard Agency","35","[c]","34560","30730"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","20","[c]","53790","51230"
"New entrant CS","2021","50-59","Met Office","15","[c]","45790","47400"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","685","[c]","30190","26350"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","25","[c]","52910","48200"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","75","[c]","42680","36800"
"New entrant CS","2021","50-59","National Crime Agency","190","[c]","38400","36580"
"New entrant CS","2021","50-59","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","25","[c]","61440","70500"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","25","[c]","45050","32320"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","10","[c]","25270","21170"
"New entrant CS","2021","50-59","Planning Inspectorate","15","[c]","39300","40720"
"New entrant CS","2021","50-59","Public Health England","290","[c]","41660","36690"
"New entrant CS","2021","50-59","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Courts and Tribunals Service","15","[c]","22790","20070"
"New entrant CS","2021","50-59","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","100","[c]","46270","38540"
"New entrant CS","2021","50-59","Scottish Prison Service","25","[c]","24100","20810"
"New entrant CS","2021","50-59","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","75","[c]","27170","21150"
"New entrant CS","2021","50-59","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Submarine Delivery Agency","25","[c]","45150","41500"
"New entrant CS","2021","50-59","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","15","[c]","55240","50530"
"New entrant CS","2021","50-59","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","15","[c]","37230","34640"
"New entrant CS","2021","50-59","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","100","[c]","34840","29540"
"New entrant CS","2021","50-59","Valuation Office Agency","30","[c]","26570","20880"
"New entrant CS","2021","50-59","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","15","[c]","35940","39310"
"New entrant CS","2021","50-59","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Animal and Plant Health Agency","15","[c]","24190","22430"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","15","[c]","55750","57980"
"New entrant CS","2021","60-64","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Prosecution Service","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Equipment and Support","15","[c]","34460","37400"
"New entrant CS","2021","60-64","Defence Science and Technology Laboratory","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","20","[c]","37080","33390"
"New entrant CS","2021","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","585","[c]","25920","27570"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","20","[c]","51530","49530"
"New entrant CS","2021","60-64","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Standards Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","85","[c]","19710","18880"
"New entrant CS","2021","60-64","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","100","[c]","22930","20600"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","85","[c]","24060","20140"
"New entrant CS","2021","60-64","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","35","[c]","43040","34630"
"New entrant CS","2021","60-64","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Maritime and Coastguard Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","85","[c]","29020","26350"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","15","[c]","37220","34140"
"New entrant CS","2021","60-64","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","95","[c]","48350","37860"
"New entrant CS","2021","60-64","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Social Security Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Submarine Delivery Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","20","[c]","31350","29540"
"New entrant CS","2021","60-64","Valuation Office Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","70","[c]","24700","25110"
"New entrant CS","2021","65+","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","20","[c]","19080","18440"
"New entrant CS","2021","65+","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","25","[c]","23240","21500"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","20","[c]","26270","20140"
"New entrant CS","2021","65+","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Maritime and Coastguard Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence (excl. agencies)","15","[c]","28190","20710"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Public Health England","55","[c]","50230","36930"
"New entrant CS","2021","65+","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Social Security Scotland","[c]","[c]","[c]","[c]"
