"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of the Scottish Charity Regulator","Unknown","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Planning Inspectorate","Commercial","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Communications","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Digital, Data and Technology","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Planning Inspectorate","Digital, Data and Technology","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Planning Inspectorate","Finance","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Finance","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Human Resources","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Planning Inspectorate","Human Resources","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Knowledge and Information Management","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Knowledge and Information Management","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Operational Delivery","Outside London","Female","170","150","27290","22560"
"In post","2021","Planning Inspectorate","Operational Delivery","Outside London","Male","170","165","33400","26050"
"In post","2021","Planning Inspectorate","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Planning","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Planning Inspectorate","Planning","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Planning Inspectorate","Planning Inspectors","Outside London","Female","125","110","57850","58810"
"In post","2021","Planning Inspectorate","Planning Inspectors","Outside London","Male","215","190","57960","58810"
"In post","2021","Planning Inspectorate","Project Delivery","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Project Delivery","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Statistics","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Public Health England","Commercial","London","Female","10","10","[c]","[c]"
"In post","2021","Public Health England","Commercial","London","Male","15","15","[c]","[c]"
"In post","2021","Public Health England","Commercial","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Public Health England","Commercial","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Public Health England","Communications","London","Female","30","30","47470","41190"
"In post","2021","Public Health England","Communications","London","Male","25","25","[c]","[c]"
"In post","2021","Public Health England","Communications","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Public Health England","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Digital, Data and Technology","London","Female","15","15","[c]","[c]"
"In post","2021","Public Health England","Digital, Data and Technology","London","Male","60","55","47480","44100"
"In post","2021","Public Health England","Digital, Data and Technology","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Public Health England","Digital, Data and Technology","Outside London","Male","50","50","40900","38940"
"In post","2021","Public Health England","Finance","London","Female","35","35","42500","40070"
"In post","2021","Public Health England","Finance","London","Male","30","30","46330","41350"
"In post","2021","Public Health England","Finance","Outside London","Female","45","45","35780","29470"
"In post","2021","Public Health England","Finance","Outside London","Male","35","35","47040","48860"
"In post","2021","Public Health England","Human Resources","London","Female","90","85","42650","36830"
"In post","2021","Public Health England","Human Resources","London","Male","30","25","[c]","[c]"
"In post","2021","Public Health England","Human Resources","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Public Health England","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Knowledge and Information Management","London","Female","135","120","43600","40070"
"In post","2021","Public Health England","Knowledge and Information Management","London","Male","40","40","46640","45810"
"In post","2021","Public Health England","Knowledge and Information Management","Outside London","Female","250","225","35650","34550"
"In post","2021","Public Health England","Knowledge and Information Management","Outside London","Male","110","110","39830","37490"
"In post","2021","Public Health England","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Medicine","London","Female","90","75","110620","108190"
"In post","2021","Public Health England","Medicine","London","Male","55","45","104080","99070"
"In post","2021","Public Health England","Medicine","Outside London","Female","135","115","98780","98500"
"In post","2021","Public Health England","Medicine","Outside London","Male","90","80","115550","115970"
"In post","2021","Public Health England","Operational Delivery","London","Female","1065","965","41890","38930"
"In post","2021","Public Health England","Operational Delivery","London","Male","455","425","47140","44500"
"In post","2021","Public Health England","Operational Delivery","Outside London","Female","1240","1090","34540","29710"
"In post","2021","Public Health England","Operational Delivery","Outside London","Male","370","350","40300","36330"
"In post","2021","Public Health England","Property","London","Female","5","5","[c]","[c]"
"In post","2021","Public Health England","Property","London","Male","10","10","[c]","[c]"
"In post","2021","Public Health England","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Science and Engineering","London","Female","545","500","43200","40070"
"In post","2021","Public Health England","Science and Engineering","London","Male","210","205","46480","41950"
"In post","2021","Public Health England","Science and Engineering","Outside London","Female","1040","935","37780","36330"
"In post","2021","Public Health England","Science and Engineering","Outside London","Male","500","485","41090","37490"
"In post","2021","Public Health England","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Statistics","London","Male","10","10","[c]","[c]"
"In post","2021","Public Health England","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Operational Delivery","London","Female","10","10","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Operational Delivery","London","Male","15","15","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Commercial","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Registers of Scotland","Communications","Outside London","Female","15","15","[c]","[c]"
