"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","London","Female","230","[c]","63230","61910"
"Leaver Dept.","2021","40-49","White","London","Male","185","[c]","58220","56350"
"Leaver Dept.","2021","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Outside London","Female","530","[c]","34870","30980"
"Leaver Dept.","2021","40-49","White","Outside London","Male","305","[c]","36270","31990"
"Leaver Dept.","2021","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","London","Female","45","[c]","40430","38580"
"Leaver Dept.","2021","50-59","Black","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Female","55","[c]","49830","48040"
"Leaver Dept.","2021","50-59","Unknown","London","Male","50","[c]","51250","52370"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Female","95","[c]","37280","30170"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Male","75","[c]","34840","30450"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","London","Female","100","[c]","56840","50890"
"Leaver Dept.","2021","50-59","White","London","Male","95","[c]","62990","60640"
"Leaver Dept.","2021","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Outside London","Female","410","[c]","33790","29560"
"Leaver Dept.","2021","50-59","White","Outside London","Male","290","[c]","38780","33240"
"Leaver Dept.","2021","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
