"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Delivery","Female","170","150","27290","22560"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Delivery","Male","170","165","33400","26050"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning","Female","20","20","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning","Male","15","15","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning Inspectors","Female","125","110","57850","58810"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning Inspectors","Male","215","190","57960","58810"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Statistics","Male","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Commercial","Female","20","20","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Commercial","Male","20","20","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","Female","45","40","46420","40550"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","Male","30","30","49140","43880"
"In post","2021","Public Health England","Department of Health and Social Care","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","Female","25","25","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","Male","110","110","44400","41690"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","Female","80","75","38620","33710"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","Male","65","65","46710","41420"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","Female","105","100","43520","38200"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","Male","30","30","51600","42470"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","Female","390","345","38450","36590"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","Male","155","150","41700","39110"
"In post","2021","Public Health England","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","Female","225","190","103600","101470"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","Male","145","125","111220","110680"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","Female","2305","2060","37940","33100"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","Male","825","775","44070","40070"
"In post","2021","Public Health England","Department of Health and Social Care","Property","Female","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Property","Male","10","10","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","Female","1585","1435","39650","37480"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","Male","715","690","42690","39110"
"In post","2021","Public Health England","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Statistics","Male","10","10","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Communications","Female","15","15","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Digital, Data and Technology","Male","50","50","41320","36780"
"In post","2021","Registers of Scotland","Scottish Government","Finance","Female","15","15","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Finance","Male","5","5","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Human Resources","Female","30","30","38630","36780"
"In post","2021","Registers of Scotland","Scottish Government","Human Resources","Male","15","10","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Legal","Female","10","5","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Operational Delivery","Female","460","430","31100","30080"
"In post","2021","Registers of Scotland","Scottish Government","Operational Delivery","Male","455","445","30970","30080"
"In post","2021","Registers of Scotland","Scottish Government","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Operational Research","Male","[c]","[c]","[c]","[c]"
