"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Digital, Data and Technology","London","Male","565","560","53880","48330"
"In post","2021","Unknown","Digital, Data and Technology","Outside London","Female","160","150","40140","37410"
"In post","2021","Unknown","Digital, Data and Technology","Outside London","Male","430","430","41370","38020"
"In post","2021","Unknown","Economics","London","Female","55","55","46050","40060"
"In post","2021","Unknown","Economics","London","Male","100","100","44950","35070"
"In post","2021","Unknown","Economics","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Economics","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Finance","London","Female","100","95","48730","42410"
"In post","2021","Unknown","Finance","London","Male","100","100","52900","47250"
"In post","2021","Unknown","Finance","Outside London","Female","255","235","39380","37410"
"In post","2021","Unknown","Finance","Outside London","Male","180","175","41570","37410"
"In post","2021","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","Female","245","230","45610","41950"
"In post","2021","Unknown","Human Resources","London","Male","140","140","45860","41970"
"In post","2021","Unknown","Human Resources","Outside London","Female","265","240","36180","30980"
"In post","2021","Unknown","Human Resources","Outside London","Male","125","120","36390","30980"
"In post","2021","Unknown","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","London","Female","355","325","34820","30900"
"In post","2021","Unknown","Intelligence Analysis","London","Male","565","545","37940","36000"
"In post","2021","Unknown","Intelligence Analysis","Outside London","Female","570","530","28530","27240"
"In post","2021","Unknown","Intelligence Analysis","Outside London","Male","730","715","30240","27370"
"In post","2021","Unknown","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","London","Female","45","40","40500","35200"
"In post","2021","Unknown","Knowledge and Information Management","London","Male","40","40","43090","41950"
"In post","2021","Unknown","Knowledge and Information Management","Outside London","Female","65","60","33960","28850"
"In post","2021","Unknown","Knowledge and Information Management","Outside London","Male","65","65","35340","37410"
"In post","2021","Unknown","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Outside London","Female","100","95","56140","60830"
"In post","2021","Unknown","Legal","Outside London","Male","50","50","57070","60830"
"In post","2021","Unknown","Medicine","London","Female","130","120","59650","66850"
"In post","2021","Unknown","Medicine","London","Male","80","75","66650","67750"
"In post","2021","Unknown","Medicine","Outside London","Female","1270","1125","41100","37410"
"In post","2021","Unknown","Medicine","Outside London","Male","470","435","53410","44500"
"In post","2021","Unknown","Medicine","Overseas","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","London","Female","3700","3325","32320","29080"
"In post","2021","Unknown","Operational Delivery","London","Male","2920","2775","33850","29290"
"In post","2021","Unknown","Operational Delivery","Outside London","Female","10950","9690","26660","24890"
"In post","2021","Unknown","Operational Delivery","Outside London","Male","9905","9420","27650","25220"
"In post","2021","Unknown","Operational Delivery","Overseas","Female","50","50","29820","27370"
"In post","2021","Unknown","Operational Delivery","Overseas","Male","75","75","30880","27370"
"In post","2021","Unknown","Operational Delivery","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","Female","30","30","48950","43890"
"In post","2021","Unknown","Operational Research","London","Male","60","60","49950","43560"
"In post","2021","Unknown","Operational Research","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Research","Outside London","Male","65","65","41490","40580"
"In post","2021","Unknown","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","London","Female","1160","1105","36980","32000"
"In post","2021","Unknown","Other","London","Male","830","795","38270","34630"
"In post","2021","Unknown","Other","Outside London","Female","5795","5445","25100","21580"
"In post","2021","Unknown","Other","Outside London","Male","5295","5185","27420","24880"
"In post","2021","Unknown","Other","Overseas","Female","175","175","43480","41600"
"In post","2021","Unknown","Other","Overseas","Male","90","90","44260","41600"
"In post","2021","Unknown","Other","Unknown","Female","170","170","32760","32700"
"In post","2021","Unknown","Other","Unknown","Male","1685","1685","37980","34460"
"In post","2021","Unknown","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Planning","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Planning","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","London","Female","1520","1460","50550","45200"
"In post","2021","Unknown","Policy","London","Male","1335","1325","52980","53420"
"In post","2021","Unknown","Policy","Outside London","Female","1460","1380","40050","37410"
"In post","2021","Unknown","Policy","Outside London","Male","975","955","44300","37410"
"In post","2021","Unknown","Policy","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","Female","450","440","47890","42170"
"In post","2021","Unknown","Project Delivery","London","Male","385","380","50530","46060"
"In post","2021","Unknown","Project Delivery","Outside London","Female","345","330","38980","37460"
"In post","2021","Unknown","Project Delivery","Outside London","Male","270","260","39560","37460"
"In post","2021","Unknown","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","London","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Property","London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Outside London","Female","55","55","37400","30200"
"In post","2021","Unknown","Property","Outside London","Male","80","80","42340","37410"
"In post","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Psychology","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Psychology","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","London","Female","160","150","51650","42370"
"In post","2021","Unknown","Science and Engineering","London","Male","175","170","47960","41010"
"In post","2021","Unknown","Science and Engineering","Outside London","Female","350","335","39330","37410"
"In post","2021","Unknown","Science and Engineering","Outside London","Male","1530","1500","33540","28190"
"In post","2021","Unknown","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","Male","45","45","42580","41800"
"In post","2021","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Unknown","Male","70","70","27330","27370"
"In post","2021","Unknown","Security","London","Female","95","85","34980","29220"
"In post","2021","Unknown","Security","London","Male","160","155","31120","28650"
"In post","2021","Unknown","Security","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Security","Outside London","Male","70","70","26680","24880"
"In post","2021","Unknown","Social Research","London","Female","75","75","47130","43560"
"In post","2021","Unknown","Social Research","London","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Social Research","Outside London","Female","125","120","44710","47000"
"In post","2021","Unknown","Social Research","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Statistics","London","Female","50","45","41820","37300"
"In post","2021","Unknown","Statistics","London","Male","45","45","43080","42280"
"In post","2021","Unknown","Statistics","Outside London","Female","45","40","41290","39310"
"In post","2021","Unknown","Statistics","Outside London","Male","40","35","37390","31570"
