"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Declared disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Submarine Delivery Agency","35","35","41200","39860"
"In post","2021","40-49","Declared disabled","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","The National Archives","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Transport Scotland","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","UK Hydrographic Office","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","UK Intellectual Property Office","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","United Kingdom Statistics Authority","110","100","36340","32780"
"In post","2021","40-49","Declared disabled","Valuation Office Agency","50","50","30610","26990"
"In post","2021","40-49","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Welsh Government (excl. agencies)","80","80","41030","37410"
"In post","2021","40-49","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Accountant in Bankruptcy","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","55","50","36490","31040"
"In post","2021","40-49","Declared non-disabled","Animal and Plant Health Agency","535","500","32720","30140"
"In post","2021","40-49","Declared non-disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","1025","995","57050","54700"
"In post","2021","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","90","85","34160","30220"
"In post","2021","40-49","Declared non-disabled","Charity Commission","70","65","37500","29420"
"In post","2021","40-49","Declared non-disabled","Companies House","170","160","36090","31460"
"In post","2021","40-49","Declared non-disabled","Competition and Markets Authority","175","170","69980","71000"
"In post","2021","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","40","35","28060","22980"
"In post","2021","40-49","Declared non-disabled","Crown Commercial Service","50","45","46100","39000"
"In post","2021","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","400","370","42240","34150"
"In post","2021","40-49","Declared non-disabled","Crown Prosecution Service","1375","1255","43730","48080"
"In post","2021","40-49","Declared non-disabled","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Defence Electronics and Components Agency","45","45","29090","27460"
"In post","2021","40-49","Declared non-disabled","Defence Equipment and Support","1585","1535","40920","39720"
"In post","2021","40-49","Declared non-disabled","Defence Science and Technology Laboratory","660","625","45050","46080"
"In post","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","710","680","57900","56700"
"In post","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","210","200","59920","58750"
"In post","2021","40-49","Declared non-disabled","Department for Education (excl. agencies)","1095","1030","49250","50130"
"In post","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","1025","970","46800","47550"
"In post","2021","40-49","Declared non-disabled","Department for International Trade","265","260","54650","51970"
"In post","2021","40-49","Declared non-disabled","Department for Transport (excl. agencies)","555","535","56640","54760"
"In post","2021","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","16520","14850","28230","27570"
"In post","2021","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","240","220","53580","52620"
"In post","2021","40-49","Declared non-disabled","Disclosure Scotland","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","1125","1035","28740","21590"
"In post","2021","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","820","795","31000","27750"
"In post","2021","40-49","Declared non-disabled","Education and Skills Funding Agency","425","405","46040","47150"
"In post","2021","40-49","Declared non-disabled","Education Scotland","35","30","57420","64060"
"In post","2021","40-49","Declared non-disabled","ESTYN","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","FCDO Services","205","200","44030","40410"
"In post","2021","40-49","Declared non-disabled","Food Standards Agency","225","220","39680","37630"
"In post","2021","40-49","Declared non-disabled","Food Standards Scotland","35","35","38510","35110"
"In post","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","1350","1315","54410","55940"
"In post","2021","40-49","Declared non-disabled","Forestry and Land Scotland","210","200","34100","31060"
"In post","2021","40-49","Declared non-disabled","Government Actuary's Department","35","35","85360","89720"
"In post","2021","40-49","Declared non-disabled","Government Internal Audit Agency","105","100","49430","47980"
"In post","2021","40-49","Declared non-disabled","Government Legal Department","525","470","59690","64610"
"In post","2021","40-49","Declared non-disabled","Government Property Agency","50","45","50280","50820"
"In post","2021","40-49","Declared non-disabled","Health and Safety Executive","540","510","46410","45100"
"In post","2021","40-49","Declared non-disabled","HM Courts and Tribunals Service","2810","2485","26390","22110"
"In post","2021","40-49","Declared non-disabled","HM Land Registry","770","705","35370","33840"
"In post","2021","40-49","Declared non-disabled","HM Prison and Probation Service","7805","7445","32870","31650"
"In post","2021","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","7955","7450","34140","31810"
"In post","2021","40-49","Declared non-disabled","HM Treasury (excl. agencies)","165","155","60990","63020"
"In post","2021","40-49","Declared non-disabled","Home Office (incl. agencies)","7390","6915","33960","28850"
"In post","2021","40-49","Declared non-disabled","Insolvency Service","345","325","35270","35530"
"In post","2021","40-49","Declared non-disabled","Institute for Apprenticeships and Technical Education","45","45","51590","50470"
"In post","2021","40-49","Declared non-disabled","Legal Aid Agency","245","230","31640","27330"
"In post","2021","40-49","Declared non-disabled","Maritime and Coastguard Agency","225","215","40450","38320"
"In post","2021","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","140","135","57280","53970"
"In post","2021","40-49","Declared non-disabled","Met Office","525","490","43380","41900"
"In post","2021","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","5235","5065","33950","31750"
"In post","2021","40-49","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","435","415","52020","52880"
"In post","2021","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","1005","965","45860","42410"
"In post","2021","40-49","Declared non-disabled","National Crime Agency","555","530","43450","41000"
"In post","2021","40-49","Declared non-disabled","National Infrastructure Commission","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","National Records of Scotland","50","45","42250","39110"
"In post","2021","40-49","Declared non-disabled","National Savings and Investments","60","60","55350","49470"
"In post","2021","40-49","Declared non-disabled","Northern Ireland Office","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","430","415","53460","51360"
"In post","2021","40-49","Declared non-disabled","Office of Gas and Electricity Markets","215","205","55690","52670"
"In post","2021","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","45","40","47500","44220"
"In post","2021","40-49","Declared non-disabled","Office of Rail and Road","80","80","55960","55430"
"In post","2021","40-49","Declared non-disabled","Office of the Public Guardian","165","150","22710","20650"
"In post","2021","40-49","Declared non-disabled","Office of the Scottish Charity Regulator","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Planning Inspectorate","185","175","44160","47660"
"In post","2021","40-49","Declared non-disabled","Public Health England","1070","975","46900","41720"
"In post","2021","40-49","Declared non-disabled","Queen Elizabeth II Centre","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Registers of Scotland","140","140","35800","34190"
"In post","2021","40-49","Declared non-disabled","Revenue Scotland","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Rural Payments Agency","605","540","27140","25190"
"In post","2021","40-49","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Scottish Courts and Tribunals Service","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Scottish Forestry","55","50","35340","35680"
"In post","2021","40-49","Declared non-disabled","Scottish Government (excl. agencies)","1180","1115","49600","46600"
"In post","2021","40-49","Declared non-disabled","Scottish Housing Regulator","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Scottish Prison Service","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Scottish Public Pensions Agency","35","30","36730","32880"
"In post","2021","40-49","Declared non-disabled","Serious Fraud Office","75","70","50360","51320"
"In post","2021","40-49","Declared non-disabled","Social Security Scotland","180","175","34480","30650"
"In post","2021","40-49","Declared non-disabled","Standards and Testing Agency","35","30","45270","44540"
"In post","2021","40-49","Declared non-disabled","Student Awards Agency for Scotland","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Submarine Delivery Agency","290","280","46110","42800"
"In post","2021","40-49","Declared non-disabled","Teaching Regulation Agency","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","The National Archives","105","95","40610","37750"
"In post","2021","40-49","Declared non-disabled","Transport Scotland","65","65","53240","52700"
"In post","2021","40-49","Declared non-disabled","UK Export Finance","105","105","59070","55030"
"In post","2021","40-49","Declared non-disabled","UK Hydrographic Office","135","130","38360","33510"
"In post","2021","40-49","Declared non-disabled","UK Intellectual Property Office","335","315","43780","40910"
"In post","2021","40-49","Declared non-disabled","UK Space Agency","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","UK Supreme Court","10","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","United Kingdom Statistics Authority","580","530","39670","36030"
"In post","2021","40-49","Declared non-disabled","Valuation Office Agency","520","480","34780","32100"
