"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Unknown","575","[c]","24770","24500"
"Leaver CS","2021","20-29","HM Treasury","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Heterosexual / straight","195","[c]","25900","24110"
"Leaver CS","2021","20-29","Home Office","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Heterosexual / straight","265","[c]","24530","23200"
"Leaver CS","2021","20-29","Ministry of Defence","LGBO","40","[c]","23670","20370"
"Leaver CS","2021","20-29","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence","Unknown","150","[c]","24250","22780"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Heterosexual / straight","790","[c]","23370","21170"
"Leaver CS","2021","20-29","Ministry of Justice","LGBO","100","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Unknown","635","[c]","22000","19930"
"Leaver CS","2021","20-29","National Crime Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Heterosexual / straight","50","[c]","24200","22010"
"Leaver CS","2021","20-29","Scottish Government","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Unknown","80","[c]","25470","25870"
"Leaver CS","2021","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Unknown","65","[c]","23050","19130"
"Leaver CS","2021","20-29","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Heterosexual / straight","55","[c]","44910","50520"
"Leaver CS","2021","30-39","Attorney General's Departments","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Heterosexual / straight","40","[c]","51890","54700"
"Leaver CS","2021","30-39","Cabinet Office","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cabinet Office","Unknown","45","[c]","50620","55850"
"Leaver CS","2021","30-39","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","[c]","46600","50290"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","45","[c]","34580","28090"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Heterosexual / straight","55","[c]","44620","40940"
"Leaver CS","2021","30-39","Department for Education","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","85","[c]","35470","32700"
"Leaver CS","2021","30-39","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Heterosexual / straight","55","[c]","28980","26590"
"Leaver CS","2021","30-39","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Unknown","30","[c]","29790","25770"
"Leaver CS","2021","30-39","Department for Work and Pensions","Heterosexual / straight","255","[c]","25630","25110"
"Leaver CS","2021","30-39","Department for Work and Pensions","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","255","[c]","26910","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care","Heterosexual / straight","160","[c]","37540","36400"
"Leaver CS","2021","30-39","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Unknown","50","[c]","34430","34380"
"Leaver CS","2021","30-39","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Unknown","475","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Heterosexual / straight","155","[c]","29230","25310"
"Leaver CS","2021","30-39","Home Office","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Heterosexual / straight","240","[c]","32190","31670"
"Leaver CS","2021","30-39","Ministry of Defence","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Unknown","115","[c]","30430","29930"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Heterosexual / straight","610","[c]","25600","21170"
