"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Inner London - East","30","[c]","41630","40170"
"Leaver CS","2021","Human Resources","London","Inner London - West","75","[c]","51600","47730"
"Leaver CS","2021","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","15","[c]","21780","20800"
"Leaver CS","2021","Human Resources","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Greater Manchester","10","[c]","31820","22080"
"Leaver CS","2021","Human Resources","North West (England)","Lancashire","10","[c]","26900","21370"
"Leaver CS","2021","Human Resources","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Eastern Scotland","15","[c]","35780","33650"
"Leaver CS","2021","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","West Central Scotland","15","[c]","27070","23970"
"Leaver CS","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","15","[c]","28020","21840"
"Leaver CS","2021","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","36090","26030"
"Leaver CS","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","East Wales","15","[c]","41300","43030"
"Leaver CS","2021","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","West Midlands","15","[c]","42310","40010"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","38650","39670"
"Leaver CS","2021","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","38360","46150"
"Leaver CS","2021","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Bedfordshire and Hertfordshire","15","[c]","31820","23520"
"Leaver CS","2021","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Essex","15","[c]","40260","33720"
"Leaver CS","2021","Legal","London","Inner London - East","15","[c]","59110","62710"
"Leaver CS","2021","Legal","London","Inner London - West","215","[c]","50000","50720"
"Leaver CS","2021","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Outer London - South","10","[c]","52100","49390"
"Leaver CS","2021","Legal","North East (England)","Northumberland and Tyne and Wear","10","[c]","44110","50850"
"Leaver CS","2021","Legal","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Greater Manchester","10","[c]","50020","54910"
"Leaver CS","2021","Legal","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Merseyside","15","[c]","41500","45190"
"Leaver CS","2021","Legal","Scotland","Eastern Scotland","60","[c]","32410","26550"
"Leaver CS","2021","Legal","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Southern Scotland","15","[c]","31600","24680"
"Leaver CS","2021","Legal","Scotland","West Central Scotland","35","[c]","29950","22820"
"Leaver CS","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","44440","40800"
"Leaver CS","2021","Legal","South East (England)","Hampshire and Isle of Wight","15","[c]","45200","45990"
"Leaver CS","2021","Legal","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","Surrey, East and West Sussex","15","[c]","38160","41720"
"Leaver CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","50470","55610"
"Leaver CS","2021","Legal","Wales","East Wales","15","[c]","49710","55610"
"Leaver CS","2021","Legal","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","West Midlands","30","[c]","40760","39400"
"Leaver CS","2021","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","North Yorkshire","15","[c]","48910","55610"
"Leaver CS","2021","Legal","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","West Yorkshire","20","[c]","43500","43460"
"Leaver CS","2021","No function","East Midlands (England)","Derbyshire and Nottinghamshire","305","[c]","24930","21170"
"Leaver CS","2021","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","270","[c]","23800","20100"
"Leaver CS","2021","No function","East Midlands (England)","Lincolnshire","100","[c]","24680","23560"
"Leaver CS","2021","No function","East of England","Bedfordshire and Hertfordshire","155","[c]","29410","22450"
"Leaver CS","2021","No function","East of England","East Anglia","505","[c]","33720","26370"
"Leaver CS","2021","No function","East of England","Essex","110","[c]","28420","21720"
"Leaver CS","2021","No function","London","Inner London - East","430","[c]","43340","37380"
"Leaver CS","2021","No function","London","Inner London - West","1020","[c]","41260","32830"
"Leaver CS","2021","No function","London","Outer London - East and North East","115","[c]","26140","22450"
"Leaver CS","2021","No function","London","Outer London - South","75","[c]","27760","24440"
"Leaver CS","2021","No function","London","Outer London - West and North West","210","[c]","35320","28520"
"Leaver CS","2021","No function","North East (England)","Northumberland and Tyne and Wear","125","[c]","27370","21170"
"Leaver CS","2021","No function","North East (England)","Tees Valley and Durham","235","[c]","25350","22350"
"Leaver CS","2021","No function","North West (England)","Cheshire","115","[c]","35180","31910"
"Leaver CS","2021","No function","North West (England)","Cumbria","30","[c]","21600","21050"
"Leaver CS","2021","No function","North West (England)","Greater Manchester","340","[c]","30810","22020"
"Leaver CS","2021","No function","North West (England)","Lancashire","230","[c]","24750","22350"
"Leaver CS","2021","No function","North West (England)","Merseyside","175","[c]","32110","26160"
"Leaver CS","2021","No function","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scotland","Eastern Scotland","165","[c]","31410","30930"
"Leaver CS","2021","No function","Scotland","Highlands and Islands","20","[c]","29540","26590"
"Leaver CS","2021","No function","Scotland","North Eastern Scotland","35","[c]","35990","26590"
"Leaver CS","2021","No function","Scotland","Southern Scotland","15","[c]","28470","24040"
"Leaver CS","2021","No function","Scotland","West Central Scotland","160","[c]","29690","25990"
"Leaver CS","2021","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","300","[c]","31770","25100"
"Leaver CS","2021","No function","South East (England)","Hampshire and Isle of Wight","325","[c]","26580","20770"
"Leaver CS","2021","No function","South East (England)","Kent","270","[c]","24250","20470"
"Leaver CS","2021","No function","South East (England)","Surrey, East and West Sussex","260","[c]","29260","24370"
"Leaver CS","2021","No function","South West (England)","Cornwall and Isles of Scilly","20","[c]","32970","26780"
"Leaver CS","2021","No function","South West (England)","Devon","150","[c]","25700","21050"
"Leaver CS","2021","No function","South West (England)","Dorset and Somerset","160","[c]","29620","27130"
"Leaver CS","2021","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","480","[c]","32600","27130"
"Leaver CS","2021","No function","Unknown","Unknown","60","[c]","31880","28000"
"Leaver CS","2021","No function","Wales","East Wales","335","[c]","29840","23320"
"Leaver CS","2021","No function","Wales","West Wales and The Valleys","375","[c]","22360","21590"
"Leaver CS","2021","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","155","[c]","23210","20970"
"Leaver CS","2021","No function","West Midlands (England)","Shropshire and Staffordshire","275","[c]","22770","20730"
"Leaver CS","2021","No function","West Midlands (England)","West Midlands","315","[c]","32380","22120"
"Leaver CS","2021","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","170","[c]","28360","26780"
