"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Knowledge and Information Management","G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","HEO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","HEO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","SEO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","SEO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","AO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","EO","Female","35","30","27690","27130"
"In post","2021","Undeclared","Legal","EO","Male","65","60","27540","27180"
"In post","2021","Undeclared","Legal","G6","Female","35","30","69580","69820"
"In post","2021","Undeclared","Legal","G6","Male","30","30","69490","68090"
"In post","2021","Undeclared","Legal","G7","Female","60","55","57710","56930"
"In post","2021","Undeclared","Legal","G7","Male","40","40","60190","59160"
"In post","2021","Undeclared","Legal","HEO","Female","30","30","32310","31810"
"In post","2021","Undeclared","Legal","HEO","Male","80","75","33670","32100"
"In post","2021","Undeclared","Legal","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal","SEO","Female","65","55","43550","43160"
"In post","2021","Undeclared","Legal","SEO","Male","50","50","43090","42520"
"In post","2021","Undeclared","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","AO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","EO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","EO","Male","10","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","G6","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","G7","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","G7","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","HEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Medicine","HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","SCS level","Female","25","15","[c]","[c]"
"In post","2021","Undeclared","Medicine","SCS level","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","Medicine","SEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","AA","Female","630","525","20580","20600"
"In post","2021","Undeclared","Operational Delivery","AA","Male","650","595","21430","20920"
"In post","2021","Undeclared","Operational Delivery","AO","Female","2335","1985","24030","21710"
"In post","2021","Undeclared","Operational Delivery","AO","Male","3040","2810","28020","31650"
"In post","2021","Undeclared","Operational Delivery","EO","Female","1205","1095","27780","27130"
"In post","2021","Undeclared","Operational Delivery","EO","Male","1770","1670","29760","28800"
"In post","2021","Undeclared","Operational Delivery","G6","Female","40","35","71060","68040"
"In post","2021","Undeclared","Operational Delivery","G6","Male","55","55","71310","68520"
"In post","2021","Undeclared","Operational Delivery","G7","Female","145","135","53700","52610"
"In post","2021","Undeclared","Operational Delivery","G7","Male","140","135","58810","56350"
"In post","2021","Undeclared","Operational Delivery","HEO","Female","630","585","33580","32950"
"In post","2021","Undeclared","Operational Delivery","HEO","Male","835","800","35030","35190"
"In post","2021","Undeclared","Operational Delivery","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","SEO","Female","320","305","42740","40970"
"In post","2021","Undeclared","Operational Delivery","SEO","Male","400","390","46200","44680"
"In post","2021","Undeclared","Operational Delivery","Unknown","Female","375","345","30650","30210"
"In post","2021","Undeclared","Operational Delivery","Unknown","Male","165","160","29840","30210"
"In post","2021","Undeclared","Operational Research","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G7","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","G7","Male","35","35","52400","52000"
"In post","2021","Undeclared","Operational Research","HEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","HEO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Operational Research","SEO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","AA","Female","45","40","19530","19560"
"In post","2021","Undeclared","Other","AA","Male","90","90","19050","18800"
"In post","2021","Undeclared","Other","AO","Female","235","220","21900","21130"
"In post","2021","Undeclared","Other","AO","Male","210","200","24540","21580"
"In post","2021","Undeclared","Other","EO","Female","135","130","26740","26670"
"In post","2021","Undeclared","Other","EO","Male","210","205","26980","26670"
"In post","2021","Undeclared","Other","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","G6","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Other","G7","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Other","G7","Male","40","40","59110","54760"
"In post","2021","Undeclared","Other","HEO","Female","80","80","32310","33300"
"In post","2021","Undeclared","Other","HEO","Male","105","105","33470","33300"
"In post","2021","Undeclared","Other","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","SEO","Female","40","40","40010","40500"
"In post","2021","Undeclared","Other","SEO","Male","80","80","41110","40580"
"In post","2021","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Planning","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","AO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","AO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","EO","Female","80","75","28760","28850"
"In post","2021","Undeclared","Policy","EO","Male","60","60","28510","28490"
"In post","2021","Undeclared","Policy","G6","Female","70","65","66010","65370"
"In post","2021","Undeclared","Policy","G6","Male","105","105","68680","68100"
"In post","2021","Undeclared","Policy","G7","Female","205","200","54760","53600"
"In post","2021","Undeclared","Policy","G7","Male","235","235","55560","54650"
"In post","2021","Undeclared","Policy","HEO","Female","255","245","33560","33300"
"In post","2021","Undeclared","Policy","HEO","Male","235","235","34070","33860"
"In post","2021","Undeclared","Policy","SCS level","Female","30","30","78880","76110"
"In post","2021","Undeclared","Policy","SCS level","Male","45","45","85600","77060"
"In post","2021","Undeclared","Policy","SEO","Female","145","140","41350","40350"
"In post","2021","Undeclared","Policy","SEO","Male","140","140","42190","42470"
"In post","2021","Undeclared","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","EO","Female","60","60","27110","26670"
"In post","2021","Undeclared","Project Delivery","EO","Male","55","55","26930","26670"
"In post","2021","Undeclared","Project Delivery","G6","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","G6","Male","35","35","66300","65770"
"In post","2021","Undeclared","Project Delivery","G7","Female","70","70","53690","54540"
"In post","2021","Undeclared","Project Delivery","G7","Male","115","115","53690","54540"
"In post","2021","Undeclared","Project Delivery","HEO","Female","115","110","32900","33300"
"In post","2021","Undeclared","Project Delivery","HEO","Male","120","120","33680","33300"
"In post","2021","Undeclared","Project Delivery","SCS level","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SEO","Female","125","120","40590","40580"
"In post","2021","Undeclared","Project Delivery","SEO","Male","145","140","40990","40580"
"In post","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Property","AA","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","AA","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","AO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Property","AO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","EO","Female","70","65","27320","26500"
"In post","2021","Undeclared","Property","EO","Male","50","50","27490","26670"
"In post","2021","Undeclared","Property","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","G6","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","G7","Male","50","50","56760","55920"
"In post","2021","Undeclared","Property","HEO","Female","50","50","33350","33300"
"In post","2021","Undeclared","Property","HEO","Male","95","90","33970","33300"
"In post","2021","Undeclared","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","SEO","Female","35","35","41690","40580"
"In post","2021","Undeclared","Property","SEO","Male","75","70","43330","43070"
"In post","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Psychology","AO","Male","[c]","[c]","[c]","[c]"
