"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
