"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Undeclared","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","Heterosexual / straight","55","45","20770","20650"
"In post","2021","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","Undeclared","60","45","21400","20140"
"In post","2021","65+","Unknown","AA/AO","Unknown","405","320","21460","21010"
"In post","2021","65+","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","EO","Undeclared","25","15","[c]","[c]"
"In post","2021","65+","Unknown","EO","Unknown","150","115","28440","27570"
"In post","2021","65+","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","Unknown","75","60","64060","61010"
"In post","2021","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Unknown","160","115","38520","38490"
"In post","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","45","35","32700","32090"
"In post","2021","65+","White","AA/AO","Heterosexual / straight","2745","2120","21200","21010"
"In post","2021","65+","White","AA/AO","LGBO","65","50","21040","21010"
"In post","2021","65+","White","AA/AO","Undeclared","375","275","21130","21010"
"In post","2021","65+","White","AA/AO","Unknown","680","485","22490","21010"
"In post","2021","65+","White","EO","Heterosexual / straight","1645","1235","27790","27570"
"In post","2021","65+","White","EO","LGBO","40","35","27490","27570"
"In post","2021","65+","White","EO","Undeclared","250","180","28140","27570"
"In post","2021","65+","White","EO","Unknown","395","265","27950","27570"
"In post","2021","65+","White","G6/G7","Heterosexual / straight","490","390","63500","61010"
"In post","2021","65+","White","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","65+","White","G6/G7","Undeclared","55","40","64710","62040"
"In post","2021","65+","White","G6/G7","Unknown","110","80","61670","61010"
"In post","2021","65+","White","SCS level","Heterosexual / straight","50","40","105520","96240"
"In post","2021","65+","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","White","SCS level","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","White","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","65+","White","SEO/HEO","Heterosexual / straight","1205","945","38240","36480"
"In post","2021","65+","White","SEO/HEO","LGBO","20","15","[c]","[c]"
"In post","2021","65+","White","SEO/HEO","Undeclared","125","100","37650","36400"
"In post","2021","65+","White","SEO/HEO","Unknown","175","130","38600","37100"
"In post","2021","65+","White","Unknown","Heterosexual / straight","255","205","33130","30960"
"In post","2021","65+","White","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","65+","White","Unknown","Undeclared","30","25","38920","37170"
"In post","2021","65+","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Asian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","White","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","White","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
