"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Chinese","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Legal","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Operational Delivery","40","40","28050","26410"
"In post","2021","50-59","Chinese","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Policy","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Science and Engineering","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Tax","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Project Delivery","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Operational Delivery","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Other","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","45","40","26170","25190"
"In post","2021","50-59","Chinese","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Commercial","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Communications","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","Counter Fraud","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
