"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North and West Norfolk","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","AO","Female","80","[c]","20050","20100"
"Leaver CS","2021","Nottingham","Outside London","AO","Male","80","[c]","20340","20500"
"Leaver CS","2021","Nottingham","Outside London","EO","Female","45","[c]","23930","24500"
"Leaver CS","2021","Nottingham","Outside London","EO","Male","45","[c]","25520","25500"
"Leaver CS","2021","Nottingham","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","HEO","Female","55","[c]","35900","36960"
"Leaver CS","2021","Overseas","Overseas","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Outside London","HEO","Male","20","[c]","[c]","[c]"
