"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Female","30","[c]","27010","25480"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Female","35","[c]","27480","24490"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Female","40","[c]","33090","33300"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Male","30","[c]","34830","31750"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Female","35","[c]","23360","21590"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Male","35","[c]","25320","21590"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Work and Pensions","Female","215","[c]","24200","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Work and Pensions","Male","175","[c]","24300","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Department of Health and Social Care","Female","110","[c]","25470","23530"
"Leaver CS","2021","20-29","Declared non-disabled","Department of Health and Social Care","Male","35","[c]","24340","22730"
"Leaver CS","2021","20-29","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Land Registry","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Revenue and Customs","Female","100","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Revenue and Customs","Male","120","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Treasury","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Home Office","Female","100","[c]","25360","23230"
"Leaver CS","2021","20-29","Declared non-disabled","Home Office","Male","105","[c]","26600","24110"
"Leaver CS","2021","20-29","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Defence","Female","95","[c]","23170","20920"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Defence","Male","175","[c]","25430","25680"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Justice","Female","450","[c]","22820","21170"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Justice","Male","350","[c]","25630","22680"
"Leaver CS","2021","20-29","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office for Standards in Education","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Government","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Government","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Supreme Court","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
