"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","AA/AO","1405","[c]","20140","20140"
"New entrant CS","2021","No function","Tax","EO","140","[c]","25770","25560"
"New entrant CS","2021","No function","Tax","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tax","SEO/HEO","135","[c]","33050","31810"
"New entrant CS","2021","No function","Unknown","AA/AO","230","[c]","20890","20140"
"New entrant CS","2021","No function","Unknown","EO","155","[c]","27240","27500"
"New entrant CS","2021","No function","Unknown","G6/G7","95","[c]","57690","54700"
"New entrant CS","2021","No function","Unknown","SCS level","25","[c]","93400","89000"
"New entrant CS","2021","No function","Unknown","SEO/HEO","685","[c]","29470","28000"
"New entrant CS","2021","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Veterinarian","SEO/HEO","25","[c]","36280","35900"
"New entrant CS","2021","Project Delivery","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Commercial","SEO/HEO","30","[c]","38710","41750"
"New entrant CS","2021","Project Delivery","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Digital, Data and Technology","SEO/HEO","30","[c]","44750","50000"
"New entrant CS","2021","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Knowledge and Information Management","SEO/HEO","10","[c]","33100","31000"
"New entrant CS","2021","Project Delivery","Operational Delivery","AA/AO","10","[c]","19960","21050"
"New entrant CS","2021","Project Delivery","Operational Delivery","EO","20","[c]","23060","21870"
"New entrant CS","2021","Project Delivery","Operational Delivery","G6/G7","20","[c]","54020","54120"
"New entrant CS","2021","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Operational Delivery","SEO/HEO","85","[c]","34580","33930"
"New entrant CS","2021","Project Delivery","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Other","EO","70","[c]","18970","19040"
"New entrant CS","2021","Project Delivery","Other","G6/G7","15","[c]","56770","54000"
"New entrant CS","2021","Project Delivery","Other","SEO/HEO","60","[c]","31050","29500"
"New entrant CS","2021","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","EO","10","[c]","27050","27680"
"New entrant CS","2021","Project Delivery","Policy","G6/G7","15","[c]","55960","53420"
"New entrant CS","2021","Project Delivery","Policy","SEO/HEO","25","[c]","35100","33570"
"New entrant CS","2021","Project Delivery","Project Delivery","AA/AO","45","[c]","21810","20920"
"New entrant CS","2021","Project Delivery","Project Delivery","EO","210","[c]","25050","26350"
"New entrant CS","2021","Project Delivery","Project Delivery","G6/G7","170","[c]","55830","53500"
"New entrant CS","2021","Project Delivery","Project Delivery","SCS level","10","[c]","89790","88000"
"New entrant CS","2021","Project Delivery","Project Delivery","SEO/HEO","540","[c]","36030","35090"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","55","[c]","40080","40000"
"New entrant CS","2021","Project Delivery","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","G6/G7","15","[c]","52750","49860"
"New entrant CS","2021","Project Delivery","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","EO","100","[c]","22300","23890"
"New entrant CS","2021","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","SEO/HEO","85","[c]","37650","39000"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","85","[c]","31940","27540"
"New entrant CS","2021","Project Delivery","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","AA/AO","10","[c]","23060","24490"
"New entrant CS","2021","Project Delivery","Unknown","EO","10","[c]","28000","28120"
"New entrant CS","2021","Project Delivery","Unknown","G6/G7","15","[c]","58670","55900"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","10","[c]","103080","110000"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","15","[c]","37660","35680"
"New entrant CS","2021","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","AA/AO","130","[c]","20940","20880"
"New entrant CS","2021","Property","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","G6/G7","10","[c]","45570","43960"
"New entrant CS","2021","Property","Operational Delivery","SEO/HEO","15","[c]","32160","32160"
"New entrant CS","2021","Property","Other","AA/AO","25","[c]","24260","25430"
"New entrant CS","2021","Property","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","AA/AO","70","[c]","19040","18760"
"New entrant CS","2021","Property","Property","EO","125","[c]","25580","24920"
"New entrant CS","2021","Property","Property","G6/G7","50","[c]","58190","55540"
"New entrant CS","2021","Property","Property","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","SEO/HEO","200","[c]","34910","33300"
"New entrant CS","2021","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","AA/AO","30","[c]","23760","25140"
"New entrant CS","2021","Property","Unknown","EO","20","[c]","28050","28120"
"New entrant CS","2021","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","SEO/HEO","10","[c]","37780","37100"
"New entrant CS","2021","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","AA/AO","545","[c]","24990","23540"
"New entrant CS","2021","Security","Security","EO","80","[c]","27240","24620"
"New entrant CS","2021","Security","Security","G6/G7","15","[c]","59540","54740"
"New entrant CS","2021","Security","Security","SEO/HEO","80","[c]","35000","33000"
"New entrant CS","2021","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","AA/AO","65","[c]","20640","20800"
"New entrant CS","2021","Security","Unknown","EO","35","[c]","25450","23850"
"New entrant CS","2021","Security","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","SEO/HEO","20","[c]","33900","34550"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","15","[c]","23970","25000"
"New entrant CS","2021","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","10","[c]","41030","42070"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","10","[c]","26070","24880"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","75","[c]","60610","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","85","[c]","40290","40760"
"New entrant CS","2021","Unknown","Economics","AA/AO","20","[c]","22640","22500"
"New entrant CS","2021","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","30","[c]","34350","35050"
"New entrant CS","2021","Unknown","Finance","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","15","[c]","27410","27380"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","15","[c]","60480","57430"
"New entrant CS","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","20","[c]","37350","37450"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","65","[c]","26330","26350"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","10","[c]","36410","37000"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA/AO","45","[c]","21430","21240"
"New entrant CS","2021","Unknown","Medicine","EO","60","[c]","29740","30620"
"New entrant CS","2021","Unknown","Medicine","G6/G7","85","[c]","74360","76200"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","105","[c]","36780","37890"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","600","[c]","21520","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","600","[c]","26180","24880"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","20","[c]","55740","53620"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","75","[c]","34990","33900"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","20","[c]","36390","36590"
"New entrant CS","2021","Unknown","Other","AA/AO","595","[c]","20710","20920"
"New entrant CS","2021","Unknown","Other","EO","320","[c]","27540","27200"
"New entrant CS","2021","Unknown","Other","G6/G7","45","[c]","60710","57460"
"New entrant CS","2021","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","180","[c]","36330","35050"
"New entrant CS","2021","Unknown","Other","Unknown","10","[c]","38610","38700"
"New entrant CS","2021","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","35","[c]","20940","20500"
"New entrant CS","2021","Unknown","Policy","EO","70","[c]","27850","28650"
"New entrant CS","2021","Unknown","Policy","G6/G7","65","[c]","57380","57430"
"New entrant CS","2021","Unknown","Policy","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","130","[c]","38040","36570"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","20","[c]","26410","27310"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","15","[c]","59060","57430"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","60","[c]","36480","35050"
"New entrant CS","2021","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","40","[c]","20730","20520"
"New entrant CS","2021","Unknown","Science and Engineering","EO","40","[c]","27250","26350"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","30","[c]","37550","33300"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
