"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","No function","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","London","Female","190","[c]","29240","28650"
"Leaver CS","2021","Asian","Unknown","London","Male","125","[c]","32360","29410"
"Leaver CS","2021","Asian","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North West (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","West Midlands (England)","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Yorkshire and The Humber","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","London","Female","[c]","[c]","[c]","[c]"
