"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","London","Heterosexual / straight","175","[c]","58160","55120"
"Leaver Dept.","2021","40-49","No function","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","London","Unknown","75","[c]","57940","55090"
"Leaver Dept.","2021","40-49","No function","Outside London","Heterosexual / straight","155","[c]","31700","25610"
"Leaver Dept.","2021","40-49","No function","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Outside London","Unknown","65","[c]","33900","25770"
"Leaver Dept.","2021","40-49","No function","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","Heterosexual / straight","55","[c]","43570","39860"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","Heterosexual / straight","160","[c]","54100","54400"
"Leaver Dept.","2021","40-49","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Heterosexual / straight","370","[c]","31540","27570"
"Leaver Dept.","2021","40-49","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Undeclared","35","[c]","34000","27570"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Unknown","315","[c]","30450","27570"
"Leaver Dept.","2021","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","London","Heterosexual / straight","80","[c]","56600","46520"
"Leaver Dept.","2021","50-59","No function","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","London","Unknown","50","[c]","46050","40190"
"Leaver Dept.","2021","50-59","No function","Outside London","Heterosexual / straight","125","[c]","28930","23810"
"Leaver Dept.","2021","50-59","No function","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Outside London","Unknown","50","[c]","35460","26700"
"Leaver Dept.","2021","50-59","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","Heterosexual / straight","45","[c]","46920","40580"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Heterosexual / straight","75","[c]","48380","36650"
"Leaver Dept.","2021","50-59","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Heterosexual / straight","255","[c]","33760","27570"
"Leaver Dept.","2021","50-59","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Undeclared","35","[c]","26900","27240"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Unknown","245","[c]","29930","27570"
"Leaver Dept.","2021","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
