"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Female","100","95","47000","41010"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Male","125","125","44590","39600"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","420","410","40850","36800"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","335","335","43600","39560"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","Female","1605","1545","35840","34140"
"In post","2021","Unknown","National Crime Agency","National Crime Agency","Male","1920","1905","40840","38540"
"In post","2021","Unknown","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","Scottish Government","Female","85","75","33440","28170"
"In post","2021","Unknown","National Records of Scotland","Scottish Government","Male","95","90","32990","28170"
"In post","2021","Unknown","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Northern Ireland Office","Female","30","30","40560","37080"
"In post","2021","Unknown","Northern Ireland Office","Northern Ireland Office","Male","30","30","41100","37030"
"In post","2021","Unknown","Office for Budget Responsibility","HM Treasury","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","HM Treasury","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Female","120","110","43910","51360"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Male","50","50","39130","31700"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","45","45","41380","37050"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","60","60","51220","48040"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","40","35","49660","47400"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","30","30","51750","46660"
"In post","2021","Unknown","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","Ministry of Justice","Female","85","80","20370","19930"
"In post","2021","Unknown","Office of the Public Guardian","Ministry of Justice","Male","70","65","20790","19930"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","Scottish Government","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","Scottish Government","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Female","75","65","38680","34860"
"In post","2021","Unknown","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Male","80","75","44310","47660"
"In post","2021","Unknown","Public Health England","Department of Health and Social Care","Female","1045","940","47660","40560"
"In post","2021","Unknown","Public Health England","Department of Health and Social Care","Male","540","530","55060","50410"
"In post","2021","Unknown","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Scottish Government","Female","215","195","32180","30080"
"In post","2021","Unknown","Registers of Scotland","Scottish Government","Male","215","210","31540","30080"
"In post","2021","Unknown","Revenue Scotland","Scottish Government","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Scottish Government","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Female","165","165","33120","32700"
"In post","2021","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Male","1670","1670","38060","34460"
"In post","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Female","40","40","45430","39660"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Female","1125","995","27480","22820"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Male","540","510","28270","22820"
"In post","2021","Unknown","Scottish Fiscal Commission","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Scottish Government","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Scottish Government","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","Female","1390","1305","41360","36140"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","Male","1240","1215","41860","38340"
"In post","2021","Unknown","Scottish Housing Regulator","Scottish Government","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Scottish Government","Female","1360","1285","29680","28410"
"In post","2021","Unknown","Scottish Prison Service","Scottish Government","Male","2655","2485","32310","33650"
"In post","2021","Unknown","Scottish Public Pensions Agency","Scottish Government","Female","65","55","27130","24110"
"In post","2021","Unknown","Scottish Public Pensions Agency","Scottish Government","Male","60","55","28600","24110"
"In post","2021","Unknown","Serious Fraud Office","Attorney General's Departments","Female","60","60","49440","42570"
"In post","2021","Unknown","Serious Fraud Office","Attorney General's Departments","Male","65","65","45900","40270"
"In post","2021","Unknown","Social Security Scotland","Scottish Government","Female","185","175","32440","28170"
"In post","2021","Unknown","Social Security Scotland","Scottish Government","Male","140","140","33480","26160"
"In post","2021","Unknown","Standards and Testing Agency","Department for Education","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Scottish Government","Female","80","75","26590","22230"
"In post","2021","Unknown","Student Awards Agency for Scotland","Scottish Government","Male","65","65","27740","22790"
"In post","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","Female","60","55","39730","38430"
"In post","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","Male","150","145","43670","41930"
"In post","2021","Unknown","Teaching Regulation Agency","Department for Education","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","The National Archives","Female","85","80","35950","31410"
"In post","2021","Unknown","The National Archives","The National Archives","Male","85","80","36520","33820"
"In post","2021","Unknown","Transport Scotland","Scottish Government","Female","70","65","42650","42620"
"In post","2021","Unknown","Transport Scotland","Scottish Government","Male","115","115","46380","46600"
"In post","2021","Unknown","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Ministry of Defence","Female","50","45","31880","29290"
"In post","2021","Unknown","UK Hydrographic Office","Ministry of Defence","Male","160","155","34980","33290"
"In post","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","160","155","29540","23320"
"In post","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","235","235","34650","29950"
"In post","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","50","45","42500","40050"
"In post","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","50","50","47950","49080"
"In post","2021","Unknown","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Female","1195","1070","29610","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Male","1060","980","32150","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","35","35","35290","32540"
"In post","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","Female","360","330","27270","24500"
"In post","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","Male","335","325","29870","25860"
"In post","2021","Unknown","Vehicle Certification Agency","Department for Transport","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Department for Transport","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","5","5","[c]","[c]"
