"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","London","50","[c]","46840","42130"
"Leaver Dept.","2021","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","80","[c]","41370","35550"
"Leaver Dept.","2021","Mixed","Unknown","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","London","35","[c]","[c]","[c]"
