"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","No function","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Female","Heterosexual / straight","45","[c]","27800","26340"
"Leaver CS","2021","20-29","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Male","Unknown","45","[c]","23650","21170"
"Leaver CS","2021","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Male","Unknown","35","[c]","28730","25910"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
