"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Delivery","Heterosexual / straight","240","[c]","26450","23500"
"Leaver CS","2021","Asian","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Policy","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Science and Engineering","Heterosexual / straight","55","[c]","28840","24910"
"Leaver CS","2021","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Heterosexual / straight","260","[c]","27280","25490"
"Leaver CS","2021","Asian","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","305","[c]","27820","24500"
"Leaver CS","2021","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Heterosexual / straight","165","[c]","26490","23730"
"Leaver CS","2021","Black","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","LGBO","[c]","[c]","[c]","[c]"
