"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","40","35","37430","35510"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","Heterosexual / straight","30","30","36780","37670"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","EO","Heterosexual / straight","65","60","26040","25560"
"In post","2021","Digital, Data & Technology","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","G6/G7","Heterosexual / straight","40","40","57730","57660"
"In post","2021","Digital, Data & Technology","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","SEO/HEO","Heterosexual / straight","180","175","34310","32030"
"In post","2021","Digital, Data & Technology","Operational Delivery","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","SEO/HEO","Unknown","65","65","33490","31810"
"In post","2021","Digital, Data & Technology","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6/G7","Unknown","170","155","52420","48540"
"In post","2021","Digital, Data & Technology","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SEO/HEO","Unknown","320","300","37990","39650"
"In post","2021","Digital, Data & Technology","Security","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO/HEO","Heterosexual / straight","30","30","35110","36160"
"In post","2021","Digital, Data & Technology","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Heterosexual / straight","65","65","27170","27500"
"In post","2021","Digital, Data & Technology","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Unknown","45","45","27090","26860"
"In post","2021","Digital, Data & Technology","Unknown","G6/G7","Heterosexual / straight","455","445","58180","56340"
"In post","2021","Digital, Data & Technology","Unknown","G6/G7","LGBO","55","55","58370","56570"
"In post","2021","Digital, Data & Technology","Unknown","G6/G7","Undeclared","65","65","58400","56700"
"In post","2021","Digital, Data & Technology","Unknown","G6/G7","Unknown","105","105","57350","54700"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Heterosexual / straight","35","35","101060","95800"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO/HEO","Heterosexual / straight","265","260","36190","35590"
"In post","2021","Digital, Data & Technology","Unknown","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO/HEO","Undeclared","25","25","[c]","[c]"
