"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","35","30","40880","36970"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Female","35","35","49950","53080"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Female","20","15","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Inner London - West","Female","75","75","43760","38540"
"In post","2021","Human Resources","Department for International Trade","Inner London - West","Male","35","35","41640","32120"
"In post","2021","Human Resources","Department for International Trade","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Inner London - West","Female","60","60","48760","45010"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Inner London - West","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","West Wales and The Valleys","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Inner London - West","Female","65","65","41380","32790"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Inner London - West","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","West Yorkshire","Female","35","30","39120","36820"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Female","135","125","32290","31380"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Male","35","35","33970","31380"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","25","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
