"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","SEO/HEO","35","[c]","36750","37190"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","G6/G7","165","[c]","58910","55610"
"Leaver CS","2021","Declared non-disabled","Legal","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","SEO/HEO","85","[c]","42850","43460"
"Leaver CS","2021","Declared non-disabled","Medicine","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicine","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicine","G6/G7","35","[c]","70170","73920"
"Leaver CS","2021","Declared non-disabled","Medicine","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicine","SEO/HEO","45","[c]","38150","37890"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","AA/AO","2710","[c]","20670","20650"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","EO","715","[c]","26690","26600"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","G6/G7","160","[c]","59050","57830"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","SEO/HEO","495","[c]","37650","35300"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Unknown","370","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other","AA/AO","290","[c]","20620","20920"
"Leaver CS","2021","Declared non-disabled","Other","EO","255","[c]","27690","27820"
"Leaver CS","2021","Declared non-disabled","Other","G6/G7","35","[c]","64840","64000"
"Leaver CS","2021","Declared non-disabled","Other","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other","SEO/HEO","135","[c]","35790","34850"
"Leaver CS","2021","Declared non-disabled","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","EO","45","[c]","27820","27760"
"Leaver CS","2021","Declared non-disabled","Policy","G6/G7","145","[c]","59560","57460"
"Leaver CS","2021","Declared non-disabled","Policy","SCS level","50","[c]","90120","80500"
"Leaver CS","2021","Declared non-disabled","Policy","SEO/HEO","165","[c]","37290","37410"
"Leaver CS","2021","Declared non-disabled","Project Delivery","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","EO","40","[c]","25970","26670"
"Leaver CS","2021","Declared non-disabled","Project Delivery","G6/G7","70","[c]","59660","57180"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","SEO/HEO","145","[c]","36420","37060"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","AA/AO","40","[c]","19250","18800"
"Leaver CS","2021","Declared non-disabled","Property","EO","80","[c]","26210","26000"
"Leaver CS","2021","Declared non-disabled","Property","G6/G7","30","[c]","58900","58230"
"Leaver CS","2021","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","SEO/HEO","95","[c]","37940","36460"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","AA/AO","125","[c]","19880","19630"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","EO","70","[c]","24630","25190"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","G6/G7","50","[c]","54610","53110"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","SEO/HEO","205","[c]","36160","36460"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","AA/AO","160","[c]","27590","22440"
"Leaver CS","2021","Declared non-disabled","Security","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","2960","[c]","21330","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","2015","[c]","27740","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","510","[c]","61430","60510"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","100","[c]","102720","92000"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","1265","[c]","36400","35110"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","AA/AO","460","[c]","20710","20100"
"Leaver CS","2021","Undeclared","Operational Delivery","EO","95","[c]","27180","26780"
"Leaver CS","2021","Undeclared","Operational Delivery","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","SEO/HEO","60","[c]","37210","33840"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","AA/AO","35","[c]","20510","21020"
"Leaver CS","2021","Undeclared","Other","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","SEO/HEO","45","[c]","36270","35610"
"Leaver CS","2021","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","240","[c]","21340","21010"
"Leaver CS","2021","Undeclared","Unknown","EO","170","[c]","27570","27570"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","55","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","165","[c]","33180","34330"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SEO/HEO","35","[c]","36370","36970"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
