"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Legal","Heterosexual / straight","490","460","53990","52490"
"In post","2021","Scottish Government","Legal","LGBO","20","20","[c]","[c]"
"In post","2021","Scottish Government","Legal","Undeclared","80","70","50520","45640"
"In post","2021","Scottish Government","Legal","Unknown","65","60","56060","54890"
"In post","2021","Scottish Government","Operational Delivery","Heterosexual / straight","2820","2635","30160","30080"
"In post","2021","Scottish Government","Operational Delivery","LGBO","155","155","29480","28410"
"In post","2021","Scottish Government","Operational Delivery","Undeclared","1665","1500","26850","22820"
"In post","2021","Scottish Government","Operational Delivery","Unknown","2570","2420","30220","30930"
"In post","2021","Scottish Government","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Other","Heterosexual / straight","215","200","33860","33650"
"In post","2021","Scottish Government","Other","LGBO","5","5","[c]","[c]"
"In post","2021","Scottish Government","Other","Undeclared","15","15","[c]","[c]"
"In post","2021","Scottish Government","Other","Unknown","430","390","30480","28280"
"In post","2021","Scottish Government","Policy","Heterosexual / straight","30","30","48220","49460"
"In post","2021","Scottish Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Policy","Undeclared","15","15","[c]","[c]"
"In post","2021","Scottish Government","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scottish Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Scottish Government","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Government","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Property","Undeclared","15","15","[c]","[c]"
"In post","2021","Scottish Government","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Psychology","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Scottish Government","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Psychology","Unknown","55","50","39000","33650"
"In post","2021","Scottish Government","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Government","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Security","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Government","Statistics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Government","Statistics","LGBO","5","5","[c]","[c]"
"In post","2021","Scottish Government","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Statistics","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Government","Unknown","Heterosexual / straight","7645","7330","41490","37580"
"In post","2021","Scottish Government","Unknown","LGBO","585","570","38270","33270"
"In post","2021","Scottish Government","Unknown","Undeclared","465","450","42490","38540"
"In post","2021","Scottish Government","Unknown","Unknown","4075","3860","37080","31060"
"In post","2021","The National Archives","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Commercial","Unknown","20","20","[c]","[c]"
"In post","2021","The National Archives","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Communications","Unknown","10","10","[c]","[c]"
"In post","2021","The National Archives","Digital, Data and Technology","Heterosexual / straight","55","50","38480","35530"
"In post","2021","The National Archives","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2021","The National Archives","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","Digital, Data and Technology","Unknown","35","35","42360","41970"
"In post","2021","The National Archives","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","The National Archives","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","The National Archives","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","The National Archives","Knowledge and Information Management","Heterosexual / straight","30","30","33610","30360"
"In post","2021","The National Archives","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2021","The National Archives","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","Knowledge and Information Management","Unknown","35","35","36230","34440"
"In post","2021","The National Archives","Operational Delivery","Heterosexual / straight","60","55","30960","28460"
"In post","2021","The National Archives","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","Undeclared","20","20","[c]","[c]"
"In post","2021","The National Archives","Operational Delivery","Unknown","85","75","28390","24990"
"In post","2021","The National Archives","Other","Heterosexual / straight","35","35","43050","39640"
"In post","2021","The National Archives","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Other","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","Other","Unknown","40","40","43090","34770"
"In post","2021","The National Archives","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","Unknown","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Communications","Undeclared","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","Heterosexual / straight","30","30","52080","50350"
"In post","2021","UK Export Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Legal","Unknown","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","Heterosexual / straight","200","195","53550","47590"
"In post","2021","UK Export Finance","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","Undeclared","15","15","[c]","[c]"
"In post","2021","UK Export Finance","Operational Delivery","Unknown","20","20","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Operational Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Commercial","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Communications","Heterosexual / straight","45","45","37380","36030"
