"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","AA/AO","Heterosexual / straight","35","[c]","20260","20500"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
