"Status","Year","Age","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Undeclared","Policy","Undeclared","185","180","48830","46070"
"In post","2021","50-59","Undeclared","Policy","Unknown","40","40","46890","42470"
"In post","2021","50-59","Undeclared","Project Delivery","Heterosexual / straight","110","105","40590","40580"
"In post","2021","50-59","Undeclared","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Project Delivery","Undeclared","185","180","44000","40580"
"In post","2021","50-59","Undeclared","Project Delivery","Unknown","35","35","46240","40580"
"In post","2021","50-59","Undeclared","Property","Heterosexual / straight","85","85","34700","32140"
"In post","2021","50-59","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Property","Undeclared","125","125","39250","35860"
"In post","2021","50-59","Undeclared","Property","Unknown","45","40","38590","34810"
"In post","2021","50-59","Undeclared","Psychology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Science and Engineering","Heterosexual / straight","105","100","42250","38630"
"In post","2021","50-59","Undeclared","Science and Engineering","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Science and Engineering","Undeclared","220","215","40500","38380"
"In post","2021","50-59","Undeclared","Science and Engineering","Unknown","30","30","41990","40560"
"In post","2021","50-59","Undeclared","Security","Heterosexual / straight","145","145","32210","32020"
"In post","2021","50-59","Undeclared","Security","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Security","Undeclared","135","135","35710","39070"
"In post","2021","50-59","Undeclared","Security","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Statistics","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Tax","Heterosexual / straight","70","65","37440","35000"
"In post","2021","50-59","Undeclared","Tax","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Tax","Undeclared","225","215","39910","38630"
"In post","2021","50-59","Undeclared","Tax","Unknown","30","25","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","720","680","30110","27570"
"In post","2021","50-59","Undeclared","Unknown","LGBO","30","30","29160","27570"
"In post","2021","50-59","Undeclared","Unknown","Undeclared","410","385","30230","27570"
"In post","2021","50-59","Undeclared","Unknown","Unknown","245","220","28170","27570"
"In post","2021","50-59","Undeclared","Veterinarian","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Veterinarian","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","Heterosexual / straight","90","90","39480","36660"
"In post","2021","50-59","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","Unknown","100","95","42300","39500"
"In post","2021","50-59","Unknown","Communications","Heterosexual / straight","30","30","45460","37280"
"In post","2021","50-59","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Communications","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Communications","Unknown","70","70","45370","41760"
"In post","2021","50-59","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","Unknown","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Digital, Data and Technology","Heterosexual / straight","150","145","44610","41890"
"In post","2021","50-59","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Digital, Data and Technology","Undeclared","40","40","41100","39540"
"In post","2021","50-59","Unknown","Digital, Data and Technology","Unknown","340","335","46810","41010"
"In post","2021","50-59","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Economics","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","Heterosexual / straight","80","80","43080","40550"
"In post","2021","50-59","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","Undeclared","35","35","42500","41670"
"In post","2021","50-59","Unknown","Finance","Unknown","190","180","38910","33870"
"In post","2021","50-59","Unknown","Human Resources","Heterosexual / straight","105","100","37510","33300"
"In post","2021","50-59","Unknown","Human Resources","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Human Resources","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Human Resources","Unknown","110","105","38310","35320"
"In post","2021","50-59","Unknown","Inspector of Education and Training","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Inspector of Education and Training","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Intelligence Analysis","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Intelligence Analysis","Unknown","35","30","44240","45160"
"In post","2021","50-59","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Internal Audit","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","International Trade","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","International Trade","Unknown","35","35","52020","41310"
"In post","2021","50-59","Unknown","Knowledge and Information Management","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Knowledge and Information Management","Unknown","60","50","37950","34160"
"In post","2021","50-59","Unknown","Legal","Heterosexual / straight","110","105","46480","47330"
"In post","2021","50-59","Unknown","Legal","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Legal","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Legal","Unknown","420","400","48070","42750"
"In post","2021","50-59","Unknown","Medicine","Heterosexual / straight","75","70","74330","79040"
"In post","2021","50-59","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Medicine","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Medicine","Unknown","115","100","79030","81930"
"In post","2021","50-59","Unknown","Operational Delivery","Heterosexual / straight","1960","1825","33780","33640"
"In post","2021","50-59","Unknown","Operational Delivery","LGBO","50","45","33410","30470"
"In post","2021","50-59","Unknown","Operational Delivery","Undeclared","705","640","29280","25800"
"In post","2021","50-59","Unknown","Operational Delivery","Unknown","4840","4400","27890","24500"
"In post","2021","50-59","Unknown","Operational Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Operational Research","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Other","Heterosexual / straight","425","410","30110","26080"
"In post","2021","50-59","Unknown","Other","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Other","Undeclared","110","110","30630","25690"
"In post","2021","50-59","Unknown","Other","Unknown","1025","1000","39080","34210"
"In post","2021","50-59","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Planning Inspectors","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Planning Inspectors","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Policy","Heterosexual / straight","180","180","53880","53420"
"In post","2021","50-59","Unknown","Policy","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Policy","Undeclared","35","35","48190","45170"
"In post","2021","50-59","Unknown","Policy","Unknown","430","420","52800","49530"
"In post","2021","50-59","Unknown","Project Delivery","Heterosexual / straight","175","170","46500","43860"
"In post","2021","50-59","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Project Delivery","Undeclared","55","55","44390","40000"
"In post","2021","50-59","Unknown","Project Delivery","Unknown","290","285","47300","41950"
"In post","2021","50-59","Unknown","Property","Heterosexual / straight","80","80","34190","33300"
"In post","2021","50-59","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Property","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Property","Unknown","180","170","35060","30410"
"In post","2021","50-59","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Psychology","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Science and Engineering","Heterosexual / straight","155","150","45870","42660"
"In post","2021","50-59","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Science and Engineering","Undeclared","35","30","43810","42740"
"In post","2021","50-59","Unknown","Science and Engineering","Unknown","390","375","45280","46050"
"In post","2021","50-59","Unknown","Security","Heterosexual / straight","275","275","31280","36740"
"In post","2021","50-59","Unknown","Security","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Security","Undeclared","45","45","34120","39070"
"In post","2021","50-59","Unknown","Security","Unknown","170","170","34450","38150"
"In post","2021","50-59","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Social Research","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Statistics","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Statistics","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Tax","Heterosexual / straight","155","145","34730","31870"
"In post","2021","50-59","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
