"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Debt","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Debt","London","Heterosexual / straight","45","40","29360","25630"
"In post","2021","40-49","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","London","Undeclared","10","5","[c]","[c]"
"In post","2021","40-49","Debt","London","Unknown","40","35","26920","25630"
"In post","2021","40-49","Debt","North East (England)","Heterosexual / straight","50","45","24730","20680"
"In post","2021","40-49","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","North East (England)","Unknown","50","45","21860","20140"
"In post","2021","40-49","Debt","North West (England)","Heterosexual / straight","45","40","25010","21440"
"In post","2021","40-49","Debt","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Debt","North West (England)","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Debt","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Scotland","Heterosexual / straight","130","120","23290","20390"
"In post","2021","40-49","Debt","Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Debt","Scotland","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Debt","Scotland","Unknown","105","95","21730","20140"
"In post","2021","40-49","Debt","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Debt","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Debt","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Wales","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","Debt","West Midlands (England)","Heterosexual / straight","40","35","27750","25560"
"In post","2021","40-49","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Debt","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Debt","Yorkshire and The Humber","Heterosexual / straight","35","35","24550","25560"
"In post","2021","40-49","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Debt","Yorkshire and The Humber","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","60","60","37610","35860"
"In post","2021","40-49","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Midlands (England)","Unknown","25","20","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East of England","Heterosexual / straight","90","90","39260","35900"
"In post","2021","40-49","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East of England","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East of England","Unknown","40","40","38730","32300"
"In post","2021","40-49","Digital, Data & Technology","London","Heterosexual / straight","615","600","55220","54700"
"In post","2021","40-49","Digital, Data & Technology","London","LGBO","45","45","54200","56400"
"In post","2021","40-49","Digital, Data & Technology","London","Undeclared","85","80","51130","49200"
"In post","2021","40-49","Digital, Data & Technology","London","Unknown","215","210","50740","48930"
"In post","2021","40-49","Digital, Data & Technology","North East (England)","Heterosexual / straight","150","145","41720","38630"
"In post","2021","40-49","Digital, Data & Technology","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","North East (England)","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","North East (England)","Unknown","50","50","42340","38630"
"In post","2021","40-49","Digital, Data & Technology","North West (England)","Heterosexual / straight","170","170","41530","38630"
"In post","2021","40-49","Digital, Data & Technology","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","North West (England)","Unknown","55","55","38320","37910"
"In post","2021","40-49","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Scotland","Heterosexual / straight","105","105","40310","36780"
"In post","2021","40-49","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Scotland","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Scotland","Unknown","55","55","42860","39500"
"In post","2021","40-49","Digital, Data & Technology","South East (England)","Heterosexual / straight","170","165","42370","39040"
"In post","2021","40-49","Digital, Data & Technology","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","South East (England)","Unknown","55","50","41220","39040"
"In post","2021","40-49","Digital, Data & Technology","South West (England)","Heterosexual / straight","295","280","41400","38450"
"In post","2021","40-49","Digital, Data & Technology","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","South West (England)","Undeclared","40","40","40960","38450"
"In post","2021","40-49","Digital, Data & Technology","South West (England)","Unknown","325","305","42380","40450"
"In post","2021","40-49","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Wales","Heterosexual / straight","330","325","44460","42990"
"In post","2021","40-49","Digital, Data & Technology","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Wales","Undeclared","80","80","39940","39050"
"In post","2021","40-49","Digital, Data & Technology","Wales","Unknown","100","100","41930","38830"
"In post","2021","40-49","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","175","170","41990","38630"
"In post","2021","40-49","Digital, Data & Technology","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","West Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","West Midlands (England)","Unknown","75","70","44870","40490"
"In post","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","155","150","42990","38630"
"In post","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","Unknown","60","55","40550","38540"
"In post","2021","40-49","Finance","East Midlands (England)","Heterosexual / straight","50","45","38640","33030"
"In post","2021","40-49","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","East of England","Heterosexual / straight","75","70","38890","35780"
"In post","2021","40-49","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","East of England","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Finance","East of England","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Finance","London","Heterosexual / straight","510","495","52960","51970"
"In post","2021","40-49","Finance","London","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Finance","London","Undeclared","65","65","53880","53010"
"In post","2021","40-49","Finance","London","Unknown","95","90","51730","43370"
"In post","2021","40-49","Finance","North East (England)","Heterosexual / straight","100","100","39860","38630"
"In post","2021","40-49","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Finance","North East (England)","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Finance","North West (England)","Heterosexual / straight","150","140","39940","37950"
"In post","2021","40-49","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Finance","North West (England)","Unknown","35","35","34160","31810"
"In post","2021","40-49","Finance","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Scotland","Heterosexual / straight","105","100","31270","25870"
"In post","2021","40-49","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Scotland","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Finance","Scotland","Unknown","60","55","31600","25870"
"In post","2021","40-49","Finance","South East (England)","Heterosexual / straight","185","180","38420","33300"
"In post","2021","40-49","Finance","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Finance","South East (England)","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Finance","South East (England)","Unknown","30","30","33910","30490"
"In post","2021","40-49","Finance","South West (England)","Heterosexual / straight","225","215","42650","39760"
"In post","2021","40-49","Finance","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Finance","South West (England)","Undeclared","35","30","42890","40580"
"In post","2021","40-49","Finance","South West (England)","Unknown","40","40","41310","36970"
"In post","2021","40-49","Finance","Wales","Heterosexual / straight","80","80","37450","32350"
"In post","2021","40-49","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
