"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","No function","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Government Internal Audit Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Government Internal Audit Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Government Internal Audit Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Health and Safety Executive","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Prison and Probation Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Prison and Probation Service","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Prison and Probation Service","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Treasury (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","HM Treasury (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Insolvency Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Insolvency Service","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Institute for Apprenticeships and Technical Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Legal Aid Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Legal Aid Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Legal Aid Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Legal Aid Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Maritime and Coastguard Agency","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Maritime and Coastguard Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Maritime and Coastguard Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Justice (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","National Infrastructure Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of the Public Guardian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of the Public Guardian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Office of the Public Guardian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Planning Inspectorate","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Planning Inspectorate","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Planning Inspectorate","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Public Health England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Public Health England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Public Health England","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Public Health England","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Public Health England","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Registers of Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Registers of Scotland","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Registers of Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Scottish Prison Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Scottish Prison Service","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Scottish Prison Service","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Serious Fraud Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Serious Fraud Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","The National Archives","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","UK Hydrographic Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","UK Intellectual Property Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","UK Intellectual Property Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","UK Intellectual Property Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","UK Intellectual Property Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","United Kingdom Statistics Authority","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Vehicle Certification Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Vehicle Certification Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Wales Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Water Services Regulation Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Advisory, Conciliation and Arbitration Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Electronics and Components Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Electronics and Components Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Defence Science and Technology Laboratory","Knowledge and Information Management","[c]","[c]","[c]","[c]"
