"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","Heterosexual / straight","40","[c]","22810","23470"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","Heterosexual / straight","105","[c]","59290","55610"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","G6/G7","Heterosexual / straight","40","[c]","61320","58630"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SEO/HEO","Heterosexual / straight","35","[c]","36170","35310"
