"Status","Year","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions (excl. agencies)","115","[c]","26440","25110"
"Leaver CS","2021","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Courts and Tribunals Service","55","[c]","26220","22680"
"Leaver CS","2021","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Prison and Probation Service","100","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs (excl. agencies)","60","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office (incl. agencies)","55","[c]","28260","25810"
"Leaver CS","2021","Black","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
