"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","30","30","36900","36800"
"In post","2021","Unknown","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","SEO/HEO","Unknown","95","85","37940","38300"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","AA/AO","Unknown","70","60","21400","20970"
"In post","2021","Unknown","Legal","EO","Heterosexual / straight","95","90","27280","25630"
"In post","2021","Unknown","Legal","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Legal","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Legal","EO","Unknown","475","460","27100","25560"
"In post","2021","Unknown","Legal","G6/G7","Heterosexual / straight","340","320","54000","50520"
"In post","2021","Unknown","Legal","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Legal","G6/G7","Undeclared","40","35","55890","55000"
"In post","2021","Unknown","Legal","G6/G7","Unknown","635","580","60820","59580"
"In post","2021","Unknown","Legal","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","SCS level","Unknown","45","45","88060","80580"
"In post","2021","Unknown","Legal","SEO/HEO","Heterosexual / straight","210","205","37520","38000"
"In post","2021","Unknown","Legal","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Legal","SEO/HEO","Undeclared","50","45","40580","40000"
"In post","2021","Unknown","Legal","SEO/HEO","Unknown","465","460","34710","35090"
"In post","2021","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","AA/AO","Heterosexual / straight","35","30","21640","22640"
"In post","2021","Unknown","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","AA/AO","Unknown","75","70","20790","20520"
"In post","2021","Unknown","Medicine","EO","Heterosexual / straight","35","30","29880","30620"
"In post","2021","Unknown","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","EO","Unknown","35","30","30210","30620"
"In post","2021","Unknown","Medicine","G6/G7","Heterosexual / straight","55","50","77130","79040"
"In post","2021","Unknown","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","G6/G7","Unknown","115","95","73470","76200"
"In post","2021","Unknown","Medicine","SCS level","Heterosexual / straight","40","40","113010","115310"
"In post","2021","Unknown","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","SCS level","Unknown","90","80","118440","114500"
"In post","2021","Unknown","Medicine","SEO/HEO","Heterosexual / straight","75","70","38870","37890"
"In post","2021","Unknown","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","SEO/HEO","Unknown","105","95","37790","37890"
"In post","2021","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","AA/AO","Heterosexual / straight","2570","2285","21960","21440"
"In post","2021","Unknown","Operational Delivery","AA/AO","LGBO","175","165","22200","22160"
"In post","2021","Unknown","Operational Delivery","AA/AO","Undeclared","1085","945","21760","22350"
"In post","2021","Unknown","Operational Delivery","AA/AO","Unknown","13765","12665","22270","21440"
"In post","2021","Unknown","Operational Delivery","EO","Heterosexual / straight","2680","2560","30580","31100"
"In post","2021","Unknown","Operational Delivery","EO","LGBO","170","165","29630","28840"
"In post","2021","Unknown","Operational Delivery","EO","Undeclared","680","635","29000","29350"
"In post","2021","Unknown","Operational Delivery","EO","Unknown","5290","5005","28060","26700"
"In post","2021","Unknown","Operational Delivery","G6/G7","Heterosexual / straight","320","315","58880","56640"
"In post","2021","Unknown","Operational Delivery","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","G6/G7","Undeclared","80","75","59100","56400"
"In post","2021","Unknown","Operational Delivery","G6/G7","Unknown","565","550","58650","55500"
"In post","2021","Unknown","Operational Delivery","SCS level","Heterosexual / straight","40","40","101870","95000"
"In post","2021","Unknown","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","SCS level","Unknown","50","45","105480","95130"
"In post","2021","Unknown","Operational Delivery","SEO/HEO","Heterosexual / straight","1760","1680","39190","39500"
"In post","2021","Unknown","Operational Delivery","SEO/HEO","LGBO","70","70","37300","36740"
"In post","2021","Unknown","Operational Delivery","SEO/HEO","Undeclared","420","400","37740","35420"
"In post","2021","Unknown","Operational Delivery","SEO/HEO","Unknown","2450","2340","35740","34000"
"In post","2021","Unknown","Operational Delivery","Unknown","Heterosexual / straight","70","65","26300","23840"
"In post","2021","Unknown","Operational Delivery","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","Unknown","645","580","24000","22920"
"In post","2021","Unknown","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Research","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","G6/G7","Unknown","45","45","55210","55460"
"In post","2021","Unknown","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","SEO/HEO","Unknown","55","55","36780","36590"
"In post","2021","Unknown","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","AA/AO","Heterosexual / straight","515","485","21440","20920"
"In post","2021","Unknown","Other","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Other","AA/AO","Undeclared","105","100","20960","20920"
"In post","2021","Unknown","Other","AA/AO","Unknown","625","590","22070","20920"
"In post","2021","Unknown","Other","EO","Heterosexual / straight","350","340","27060","26670"
"In post","2021","Unknown","Other","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Other","EO","Undeclared","60","60","26590","26670"
"In post","2021","Unknown","Other","EO","Unknown","455","440","27300","28000"
"In post","2021","Unknown","Other","G6/G7","Heterosexual / straight","85","80","59970","55050"
"In post","2021","Unknown","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","G6/G7","Undeclared","30","25","72310","68490"
"In post","2021","Unknown","Other","G6/G7","Unknown","240","230","59730","57430"
"In post","2021","Unknown","Other","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","SCS level","Unknown","35","35","92280","85870"
"In post","2021","Unknown","Other","SEO/HEO","Heterosexual / straight","270","260","36970","36770"
"In post","2021","Unknown","Other","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Other","SEO/HEO","Undeclared","60","60","36680","35480"
"In post","2021","Unknown","Other","SEO/HEO","Unknown","575","545","39530","40000"
"In post","2021","Unknown","Other","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","Unknown","1860","1855","37640","34460"
"In post","2021","Unknown","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","G6/G7","Unknown","30","25","56620","47660"
"In post","2021","Unknown","Planning Inspectors","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","AA/AO","Unknown","90","85","22900","23060"
"In post","2021","Unknown","Policy","EO","Heterosexual / straight","145","140","27830","27680"
"In post","2021","Unknown","Policy","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","EO","Unknown","370","365","27580","27270"
"In post","2021","Unknown","Policy","G6/G7","Heterosexual / straight","435","420","58380","55020"
"In post","2021","Unknown","Policy","G6/G7","LGBO","60","60","56370","53420"
"In post","2021","Unknown","Policy","G6/G7","Undeclared","75","70","57300","54760"
"In post","2021","Unknown","Policy","G6/G7","Unknown","1445","1410","57500","55060"
"In post","2021","Unknown","Policy","SCS level","Heterosexual / straight","70","70","84660","78240"
"In post","2021","Unknown","Policy","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","SCS level","Unknown","190","185","90910","79900"
"In post","2021","Unknown","Policy","SEO/HEO","Heterosexual / straight","560","555","36420","36030"
"In post","2021","Unknown","Policy","SEO/HEO","LGBO","75","75","35160","34020"
"In post","2021","Unknown","Policy","SEO/HEO","Undeclared","120","115","37520","36660"
"In post","2021","Unknown","Policy","SEO/HEO","Unknown","1550","1520","36250","35560"
"In post","2021","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AA/AO","Unknown","30","30","21210","20920"
"In post","2021","Unknown","Project Delivery","EO","Heterosexual / straight","90","85","26780","26670"
"In post","2021","Unknown","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","EO","Unknown","145","140","26250","26350"
"In post","2021","Unknown","Project Delivery","G6/G7","Heterosexual / straight","190","185","56130","54540"
"In post","2021","Unknown","Project Delivery","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","G6/G7","Undeclared","35","35","58090","55830"
"In post","2021","Unknown","Project Delivery","G6/G7","Unknown","360","355","56530","54970"
"In post","2021","Unknown","Project Delivery","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SCS level","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Heterosexual / straight","365","350","37540","37560"
"In post","2021","Unknown","Project Delivery","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Undeclared","80","75","38480","38140"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Unknown","680","660","36700","37690"
"In post","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","30","30","[c]","[c]"
