"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","Declared non-disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","No function","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","No function","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","No function","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","No function","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","No function","Female","85","[c]","22150","19930"
"Leaver CS","2021","20-29","Declared disabled","No function","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Security","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Female","55","[c]","26660","24880"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Male","60","[c]","27290","23720"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Analysis","Female","35","[c]","28300","26340"
"Leaver CS","2021","20-29","Declared non-disabled","Analysis","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Communications","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Digital, Data & Technology","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Legal","Female","40","[c]","27340","26410"
"Leaver CS","2021","20-29","Declared non-disabled","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","No function","Female","665","[c]","23870","21590"
"Leaver CS","2021","20-29","Declared non-disabled","No function","Male","505","[c]","24820","22230"
"Leaver CS","2021","20-29","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Project Delivery","Female","40","[c]","27130","25290"
"Leaver CS","2021","20-29","Declared non-disabled","Project Delivery","Male","75","[c]","27680","26940"
"Leaver CS","2021","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Property","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Property","Male","35","[c]","26340","24500"
"Leaver CS","2021","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Security","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Female","515","[c]","25310","22210"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Male","490","[c]","26060","24180"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
