"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Heterosexual / straight","80","75","41680","35110"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Undeclared","30","30","46980","46600"
"In post","2021","Undeclared","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Prison Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Prison Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Prison Service","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Serious Fraud Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Serious Fraud Office","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Security Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Standards and Testing Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Submarine Delivery Agency","Heterosexual / straight","45","45","43690","41170"
"In post","2021","Undeclared","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Submarine Delivery Agency","Undeclared","70","65","44180","44640"
"In post","2021","Undeclared","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Hydrographic Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Hydrographic Office","Undeclared","40","40","35860","33650"
"In post","2021","Undeclared","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","75","60","26750","23050"
"In post","2021","Undeclared","United Kingdom Statistics Authority","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Valuation Office Agency","Heterosexual / straight","55","50","31370","30000"
"In post","2021","Undeclared","Valuation Office Agency","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Valuation Office Agency","Undeclared","140","130","38870","33250"
"In post","2021","Undeclared","Valuation Office Agency","Unknown","95","85","34060","30000"
"In post","2021","Undeclared","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Heterosexual / straight","50","45","35450","37410"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Undeclared","125","115","44630","47000"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","Unknown","20","15","[c]","[c]"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","345","310","35680","34500"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Undeclared","115","105","35370","34500"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Unknown","250","240","28440","24250"
"In post","2021","Unknown","Animal and Plant Health Agency","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","Unknown","170","155","29180","25330"
"In post","2021","Unknown","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Office","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Heterosexual / straight","60","60","48480","49700"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","3885","3845","44550","32000"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Unknown","170","155","38070","35900"
"In post","2021","Unknown","Charity Commission","Heterosexual / straight","35","35","30570","29160"
"In post","2021","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Unknown","155","145","35470","29550"
"In post","2021","Unknown","Companies House","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Companies House","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Companies House","Unknown","260","230","27720","22490"
"In post","2021","Unknown","Competition and Markets Authority","Heterosexual / straight","40","40","65900","70010"
"In post","2021","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Unknown","30","30","81740","80730"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","Unknown","35","35","27130","22570"
"In post","2021","Unknown","Crown Commercial Service","Heterosexual / straight","335","325","37050","34800"
"In post","2021","Unknown","Crown Commercial Service","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Crown Commercial Service","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Crown Commercial Service","Unknown","155","150","34100","30590"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Heterosexual / straight","35","35","27760","25990"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service","Heterosexual / straight","850","825","35890","32280"
"In post","2021","Unknown","Crown Prosecution Service","LGBO","50","50","29750","25480"
"In post","2021","Unknown","Crown Prosecution Service","Undeclared","75","75","35330","30130"
"In post","2021","Unknown","Crown Prosecution Service","Unknown","490","450","40250","34650"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt Management Office","Unknown","110","110","58840","51550"
"In post","2021","Unknown","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Electronics and Components Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Heterosexual / straight","480","465","36080","33680"
"In post","2021","Unknown","Defence Equipment and Support","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Undeclared","120","110","39650","39280"
