"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","No function","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2021","60-64","No function","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Finance","Female","10","10","[c]","[c]"
"In post","2021","60-64","No function","Finance","Male","10","10","[c]","[c]"
"In post","2021","60-64","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Inspector of Education and Training","Female","60","60","64720","51360"
"In post","2021","60-64","No function","Inspector of Education and Training","Male","35","30","74440","75500"
"In post","2021","60-64","No function","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2021","60-64","No function","Intelligence Analysis","Male","10","10","[c]","[c]"
"In post","2021","60-64","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","International Trade","Female","10","10","[c]","[c]"
"In post","2021","60-64","No function","International Trade","Male","30","30","57340","57870"
"In post","2021","60-64","No function","Knowledge and Information Management","Female","50","45","33060","27120"
"In post","2021","60-64","No function","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2021","60-64","No function","Medicine","Female","30","20","116390","110680"
"In post","2021","60-64","No function","Medicine","Male","30","25","[c]","[c]"
"In post","2021","60-64","No function","Operational Delivery","Female","5825","4525","25470","21710"
"In post","2021","60-64","No function","Operational Delivery","Male","5095","4155","30050","27680"
"In post","2021","60-64","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Operational Research","Male","15","10","[c]","[c]"
"In post","2021","60-64","No function","Other","Female","85","75","32290","26200"
"In post","2021","60-64","No function","Other","Male","85","70","49910","38580"
"In post","2021","60-64","No function","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Planning Inspectors","Female","10","5","[c]","[c]"
"In post","2021","60-64","No function","Planning Inspectors","Male","25","20","[c]","[c]"
"In post","2021","60-64","No function","Policy","Female","295","275","42870","37330"
"In post","2021","60-64","No function","Policy","Male","295","275","52840","48840"
"In post","2021","60-64","No function","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","60-64","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Psychology","Female","10","10","[c]","[c]"
"In post","2021","60-64","No function","Psychology","Male","10","5","[c]","[c]"
"In post","2021","60-64","No function","Science and Engineering","Female","115","95","40190","37360"
"In post","2021","60-64","No function","Science and Engineering","Male","250","225","48330","46090"
"In post","2021","60-64","No function","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Security","Male","10","10","[c]","[c]"
"In post","2021","60-64","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Tax","Female","440","335","33950","31810"
"In post","2021","60-64","No function","Tax","Male","485","375","40260","35000"
"In post","2021","60-64","No function","Unknown","Female","60","55","34470","24490"
"In post","2021","60-64","No function","Unknown","Male","65","60","35070","24920"
"In post","2021","60-64","No function","Veterinarian","Female","10","10","[c]","[c]"
"In post","2021","60-64","No function","Veterinarian","Male","20","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","Commercial","Female","20","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","Commercial","Male","30","25","[c]","[c]"
"In post","2021","60-64","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","Digital, Data and Technology","Male","20","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Finance","Female","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Finance","Male","10","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Medicine","Male","10","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Operational Delivery","Female","75","60","29760","28130"
"In post","2021","60-64","Project Delivery","Operational Delivery","Male","55","45","39290","35000"
"In post","2021","60-64","Project Delivery","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Other","Female","110","95","33980","27950"
"In post","2021","60-64","Project Delivery","Other","Male","220","205","33380","30070"
"In post","2021","60-64","Project Delivery","Policy","Female","50","45","47850","44220"
"In post","2021","60-64","Project Delivery","Policy","Male","65","50","57790","59180"
"In post","2021","60-64","Project Delivery","Project Delivery","Female","335","295","36820","33820"
"In post","2021","60-64","Project Delivery","Project Delivery","Male","565","515","45110","40960"
"In post","2021","60-64","Project Delivery","Property","Female","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","Property","Male","15","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Science and Engineering","Male","315","285","40890","40660"
"In post","2021","60-64","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Tax","Female","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Unknown","Female","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","Unknown","Male","25","25","[c]","[c]"
"In post","2021","60-64","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Operational Delivery","Female","80","70","25430","21250"
"In post","2021","60-64","Property","Operational Delivery","Male","50","45","27990","21790"
"In post","2021","60-64","Property","Other","Female","5","5","[c]","[c]"
"In post","2021","60-64","Property","Other","Male","30","30","34300","28870"
"In post","2021","60-64","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Property","Female","215","185","30860","28480"
"In post","2021","60-64","Property","Property","Male","570","520","37680","34610"
"In post","2021","60-64","Property","Unknown","Female","20","15","[c]","[c]"
"In post","2021","60-64","Property","Unknown","Male","75","65","31550","30160"
"In post","2021","60-64","Security","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Security","Female","60","55","28230","21600"
"In post","2021","60-64","Security","Security","Male","645","590","27670","20310"
"In post","2021","60-64","Security","Unknown","Female","35","30","29190","26670"
"In post","2021","60-64","Security","Unknown","Male","40","35","34910","33300"
"In post","2021","60-64","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","Male","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","Female","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","Male","65","60","54750","48250"
"In post","2021","60-64","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","Female","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","Male","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Human Resources","Female","30","25","39400","37410"
"In post","2021","60-64","Unknown","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Intelligence Analysis","Female","40","35","29810","28810"
"In post","2021","60-64","Unknown","Intelligence Analysis","Male","110","95","35070","32430"
"In post","2021","60-64","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Knowledge and Information Management","Female","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Medicine","Female","105","95","43030","37890"
"In post","2021","60-64","Unknown","Medicine","Male","55","50","65080","73760"
"In post","2021","60-64","Unknown","Operational Delivery","Female","1040","825","26880","25630"
"In post","2021","60-64","Unknown","Operational Delivery","Male","875","695","29930","27370"
"In post","2021","60-64","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Operational Research","Male","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Other","Female","805","735","24950","21580"
"In post","2021","60-64","Unknown","Other","Male","1195","1150","29070","26670"
"In post","2021","60-64","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Policy","Female","115","110","42610","37410"
"In post","2021","60-64","Unknown","Policy","Male","100","90","53770","47000"
"In post","2021","60-64","Unknown","Project Delivery","Female","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","Project Delivery","Male","35","30","53680","55470"
"In post","2021","60-64","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Property","Male","10","5","[c]","[c]"
