"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Chinese","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Home Office","Female","35","30","34750","30980"
"In post","2021","40-49","Chinese","Home Office","Male","15","15","[c]","[c]"
"In post","2021","40-49","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Defence","Female","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Defence","Male","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Justice","Female","25","25","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Justice","Male","25","25","[c]","[c]"
"In post","2021","40-49","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Attorney General's Departments","Female","55","50","53880","52080"
"In post","2021","40-49","Mixed","Attorney General's Departments","Male","30","30","[c]","[c]"
"In post","2021","40-49","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Cabinet Office","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Cabinet Office","Male","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","Female","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","Male","30","30","49930","52300"
"In post","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","Female","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Education","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Education","Male","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","Female","25","20","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","Male","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Transport","Female","20","15","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Transport","Male","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department for Work and Pensions","Female","225","200","28520","27570"
"In post","2021","40-49","Mixed","Department for Work and Pensions","Male","140","135","30140","27570"
"In post","2021","40-49","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Department of Health and Social Care","Female","40","35","43850","40510"
"In post","2021","40-49","Mixed","Department of Health and Social Care","Male","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Foreign, Commonwealth and Development Office","Female","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","Foreign, Commonwealth and Development Office","Male","30","30","[c]","[c]"
"In post","2021","40-49","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","HM Land Registry","Female","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","HM Revenue and Customs","Female","75","65","33390","30000"
"In post","2021","40-49","Mixed","HM Revenue and Customs","Male","70","65","38890","36160"
"In post","2021","40-49","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","HM Treasury","Female","10","5","[c]","[c]"
"In post","2021","40-49","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Home Office","Female","100","90","37300","30820"
"In post","2021","40-49","Mixed","Home Office","Male","65","65","34870","29080"
"In post","2021","40-49","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Ministry of Defence","Female","60","60","34230","29830"
"In post","2021","40-49","Mixed","Ministry of Defence","Male","65","65","40670","39310"
"In post","2021","40-49","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","Female","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","Male","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Ministry of Justice","Female","225","205","35320","32620"
"In post","2021","40-49","Mixed","Ministry of Justice","Male","145","145","32480","31650"
"In post","2021","40-49","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","National Crime Agency","Female","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
