"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other Cabinet Office Agencies","G6","Heterosexual / straight","70","70","63250","64270"
"In post","2021","Other Cabinet Office Agencies","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G7","Heterosexual / straight","155","155","50520","49700"
"In post","2021","Other Cabinet Office Agencies","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G7","Unknown","35","35","49390","49620"
"In post","2021","Other Cabinet Office Agencies","HEO","Heterosexual / straight","155","150","30070","29000"
"In post","2021","Other Cabinet Office Agencies","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","HEO","Unknown","55","55","28320","27770"
"In post","2021","Other Cabinet Office Agencies","SCS level","Heterosexual / straight","35","35","90910","80760"
"In post","2021","Other Cabinet Office Agencies","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SEO","Heterosexual / straight","200","190","37110","35760"
"In post","2021","Other Cabinet Office Agencies","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SEO","Unknown","50","50","36110","34800"
"In post","2021","Scotland Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland Office","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Scottish Government","AA","Heterosexual / straight","710","655","21230","21150"
"In post","2021","Scottish Government","AA","LGBO","70","70","21050","21150"
"In post","2021","Scottish Government","AA","Undeclared","305","255","20250","20070"
"In post","2021","Scottish Government","AA","Unknown","790","730","21260","21150"
"In post","2021","Scottish Government","AO","Heterosexual / straight","1630","1515","23740","24110"
"In post","2021","Scottish Government","AO","LGBO","110","110","23650","24110"
"In post","2021","Scottish Government","AO","Undeclared","705","635","22610","22820"
"In post","2021","Scottish Government","AO","Unknown","1810","1725","24490","24130"
"In post","2021","Scottish Government","EO","Heterosexual / straight","2590","2480","29700","29190"
"In post","2021","Scottish Government","EO","LGBO","160","160","29110","28410"
"In post","2021","Scottish Government","EO","Undeclared","590","550","28900","29350"
"In post","2021","Scottish Government","EO","Unknown","2155","2030","31320","33650"
"In post","2021","Scottish Government","G6","Heterosexual / straight","790","765","71420","73280"
"In post","2021","Scottish Government","G6","LGBO","50","50","70500","70290"
"In post","2021","Scottish Government","G6","Undeclared","60","60","72280","73940"
"In post","2021","Scottish Government","G6","Unknown","280","265","72230","73940"
"In post","2021","Scottish Government","G7","Heterosexual / straight","1395","1340","57780","60120"
"In post","2021","Scottish Government","G7","LGBO","75","70","56370","56300"
"In post","2021","Scottish Government","G7","Undeclared","145","145","57080","56120"
"In post","2021","Scottish Government","G7","Unknown","460","435","56700","56480"
"In post","2021","Scottish Government","HEO","Heterosexual / straight","2175","2070","34440","34150"
"In post","2021","Scottish Government","HEO","LGBO","180","175","33160","32140"
"In post","2021","Scottish Government","HEO","Undeclared","300","290","34100","35230"
"In post","2021","Scottish Government","HEO","Unknown","1055","1000","35430","35110"
"In post","2021","Scottish Government","SCS level","Heterosexual / straight","165","160","89000","83230"
"In post","2021","Scottish Government","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Scottish Government","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Scottish Government","SCS level","Unknown","75","75","90460","83230"
"In post","2021","Scottish Government","SEO","Heterosexual / straight","2200","2100","44400","45110"
"In post","2021","Scottish Government","SEO","LGBO","140","140","43390","42190"
"In post","2021","Scottish Government","SEO","Undeclared","260","245","43910","45190"
"In post","2021","Scottish Government","SEO","Unknown","790","725","45350","46440"
"In post","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","The National Archives","AO","LGBO","5","5","[c]","[c]"
"In post","2021","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AO","Unknown","50","45","21590","21130"
"In post","2021","The National Archives","EO","Heterosexual / straight","30","30","25300","23500"
"In post","2021","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","EO","Unknown","40","40","25790","25160"
"In post","2021","The National Archives","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","G6","Unknown","5","5","[c]","[c]"
"In post","2021","The National Archives","G7","Heterosexual / straight","30","30","49000","48000"
"In post","2021","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","G7","Unknown","30","25","[c]","[c]"
"In post","2021","The National Archives","HEO","Heterosexual / straight","60","60","30630","28570"
"In post","2021","The National Archives","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","The National Archives","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","The National Archives","HEO","Unknown","45","45","31780","31030"
"In post","2021","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","The National Archives","SEO","Heterosexual / straight","60","55","40690","38120"
"In post","2021","The National Archives","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","The National Archives","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","The National Archives","SEO","Unknown","65","60","40460","39250"
"In post","2021","UK Export Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","EO","Heterosexual / straight","40","40","29640","29000"
"In post","2021","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","G6","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","UK Export Finance","G6","Unknown","5","5","[c]","[c]"
"In post","2021","UK Export Finance","G7","Heterosexual / straight","65","65","62370","60380"
"In post","2021","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","HEO","Heterosexual / straight","60","55","34910","33320"
"In post","2021","UK Export Finance","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","UK Export Finance","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SEO","Heterosexual / straight","105","105","46890","47000"
"In post","2021","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","UK Export Finance","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","UK Supreme Court","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA","Heterosexual / straight","240","135","19600","18320"
"In post","2021","United Kingdom Statistics Authority","AA","LGBO","5","5","[c]","[c]"
