"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Legal","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Medicine","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Operational Delivery","Female","400","[c]","25160","21430"
"Leaver CS","2021","Declared disabled","White","Operational Delivery","Male","325","[c]","28630","25310"
"Leaver CS","2021","Declared disabled","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Other","Female","70","[c]","26240","21580"
"Leaver CS","2021","Declared disabled","White","Other","Male","60","[c]","29520","27120"
"Leaver CS","2021","Declared disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Policy","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Property","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Psychology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Science and Engineering","Male","40","[c]","26540","25320"
"Leaver CS","2021","Declared disabled","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Security","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Female","750","[c]","26670","26890"
"Leaver CS","2021","Declared disabled","White","Unknown","Male","480","[c]","28380","26890"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Medicine","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Operational Delivery","Female","110","[c]","27210","23690"
"Leaver CS","2021","Declared non-disabled","Asian","Operational Delivery","Male","100","[c]","27060","24000"
"Leaver CS","2021","Declared non-disabled","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Other","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Policy","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Policy","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Property","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Psychology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Science and Engineering","Female","40","[c]","28360","24250"
"Leaver CS","2021","Declared non-disabled","Asian","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
