"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","AO","Undeclared","600","540","22430","22820"
"In post","2021","Unknown","Scottish Government","AO","Unknown","1135","1095","24170","24130"
"In post","2021","Unknown","Scottish Government","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Scottish Government","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government","EO","Undeclared","460","425","28650","29350"
"In post","2021","Unknown","Scottish Government","EO","Unknown","1520","1440","31320","33650"
"In post","2021","Unknown","Scottish Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Government","G6","Unknown","160","155","71630","73550"
"In post","2021","Unknown","Scottish Government","G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","G7","Undeclared","45","45","54700","55420"
"In post","2021","Unknown","Scottish Government","G7","Unknown","295","285","55120","53110"
"In post","2021","Unknown","Scottish Government","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","HEO","Undeclared","175","165","33920","35230"
"In post","2021","Unknown","Scottish Government","HEO","Unknown","640","615","34760","34640"
"In post","2021","Unknown","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","SCS level","Unknown","40","40","91340","83230"
"In post","2021","Unknown","Scottish Government","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","SEO","Undeclared","115","105","43690","45190"
"In post","2021","Unknown","Scottish Government","SEO","Unknown","430","395","44020","45110"
"In post","2021","Unknown","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","AO","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","HEO","Unknown","25","20","[c]","[c]"
"In post","2021","Unknown","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","AA","Unknown","95","60","20250","19130"
"In post","2021","Unknown","United Kingdom Statistics Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","AO","Unknown","235","200","19550","19130"
"In post","2021","Unknown","United Kingdom Statistics Authority","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","EO","Unknown","155","145","23690","23050"
"In post","2021","Unknown","United Kingdom Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","G7","Unknown","105","100","51390","49120"
"In post","2021","Unknown","United Kingdom Statistics Authority","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","HEO","Unknown","260","250","30410","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","SEO","Unknown","165","160","37010","36620"
"In post","2021","Unknown","Wales Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","AO","Unknown","55","50","22120","22160"
"In post","2021","Unknown","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","EO","Unknown","35","35","27680","28850"
"In post","2021","Unknown","Welsh Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","G7","Unknown","30","30","58680","60830"
"In post","2021","Unknown","Welsh Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
