"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Chinese","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","No function","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","No function","East of England","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","No function","London","40","35","39490","33340"
"In post","2021","60-64","Mixed","No function","North East (England)","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","No function","North West (England)","20","15","[c]","[c]"
"In post","2021","60-64","Mixed","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","No function","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","No function","South East (England)","20","20","[c]","[c]"
"In post","2021","60-64","Mixed","No function","South West (England)","10","5","[c]","[c]"
"In post","2021","60-64","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","No function","Wales","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","No function","West Midlands (England)","10","5","[c]","[c]"
"In post","2021","60-64","Mixed","No function","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","South West (England)","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Property","East of England","[c]","[c]","[c]","[c]"
