"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AO","Female","45","[c]","19990","18200"
"Leaver CS","2021","Undeclared","London","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","AO","Female","190","[c]","21310","20780"
"Leaver CS","2021","Undeclared","Outside London","AO","Male","165","[c]","22690","21010"
"Leaver CS","2021","Undeclared","Outside London","EO","Female","110","[c]","27340","26890"
"Leaver CS","2021","Undeclared","Outside London","EO","Male","140","[c]","28440","27370"
"Leaver CS","2021","Undeclared","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","G7","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","HEO","Female","65","[c]","33140","33640"
"Leaver CS","2021","Undeclared","Outside London","HEO","Male","110","[c]","33810","33540"
"Leaver CS","2021","Undeclared","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","SEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","SEO","Male","70","[c]","43190","41340"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AO","Female","140","[c]","22990","22680"
"Leaver CS","2021","Unknown","London","AO","Male","125","[c]","23410","22680"
"Leaver CS","2021","Unknown","London","EO","Female","205","[c]","28110","31060"
"Leaver CS","2021","Unknown","London","EO","Male","160","[c]","28520","29380"
"Leaver CS","2021","Unknown","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G7","Female","75","[c]","56960","55000"
"Leaver CS","2021","Unknown","London","G7","Male","95","[c]","56180","55650"
